participantID,imageID,categoryCode,duration,words
07,114,10001,15.0,3
07,115,10001,15.0,7
07,116,10111,15.0,17
07,117,10111,15.0,6
07,118,10001,15.0,23
07,119,10001,15.0,16
07,120,10001,15.0,26
07,121,10101,15.0,11
07,122,10111,15.0,7
07,123,10111,15.0,4
07,124,10111,15.0,14
07,125,10001,15.0,17
07,126,00011,15.0,24
07,127,00011,15.0,5
07,128,01001,14.99172,19
07,129,01001,15.0,10
07,130,01001,15.0,25
07,131,00111,15.0,16
07,132,00101,15.0,12
07,133,00101,15.0,10
07,134,00111,15.0,24
07,135,10111,15.0,3
07,136,00111,15.0,25
07,137,00111,15.0,4
07,138,00111,15.0,23
07,139,00111,15.0,14
07,140,00111,15.0,22
07,141,10011,15.0,45
07,142,00001,15.0,14
07,143,00001,15.0,19
07,144,00001,15.0,74
07,145,00011,15.0,39
07,146,10001,15.0,73
07,147,10001,15.0,19
07,148,10001,15.0,36
07,149,10001,15.0,34
07,150,10011,15.0,52
07,151,10011,15.0,50
07,152,10011,15.0,47
08,001,10100,8.087071,0
08,002,10100,5.608297,0
08,003,10000,11.132205,0
08,004,10100,7.488023,0
08,005,10100,11.282008,0
08,006,10000,6.972191,0
08,007,10000,8.952971,0
08,008,10100,6.107533,0
08,009,10100,5.541141,0
08,010,10000,9.701159,0
08,011,01001,5.491223,7
08,012,01001,15.0,34
08,013,01001,6.839066,15
08,014,01000,6.323225,0
08,015,01001,9.884205,6
08,016,01001,6.151406,19
08,017,01001,7.321145,12
08,018,01000,6.146621,0
08,019,01000,5.491221,0
08,020,01000,10.035432,0
08,021,01000,11.331885,0
08,022,01000,7.272379,0
08,023,01000,5.474581,0
08,024,01000,6.172814,0
08,025,01000,6.007052,0
08,026,01000,5.491264,0
08,027,01000,7.75354,0
08,028,01000,6.289948,0
08,029,01000,5.058588,0
08,030,01000,5.324162,0
08,031,01000,6.040361,0
08,032,01000,5.224269,0
08,033,00101,8.469232,25
08,034,00100,9.04155,0
08,035,00100,11.481623,0
08,036,00100,8.236805,0
08,037,00100,5.207646,0
08,038,00100,5.341469,0
08,039,00100,8.419208,0
08,040,00100,6.023708,0
08,041,00100,11.931097,0
08,042,00100,8.586303,0
08,043,00100,13.57925,0
08,044,00100,14.160561,0
08,045,00100,7.721011,0
08,046,00100,6.592912,0
08,047,00100,9.185313,0
08,048,00100,7.737866,0
08,049,00100,7.664845,0
08,050,00100,9.900086,0
08,051,00100,7.687713,0
08,052,00100,8.935759,0
08,053,00100,5.341458,0
08,054,00100,7.553998,0
08,055,00100,5.673577,0
08,056,00100,15.0,0
08,057,00100,7.987241,0
08,058,00100,6.606731,0
08,059,00100,5.757431,0
08,060,00100,11.132198,0
08,061,00100,9.768316,0
08,062,00100,6.007665,0
08,063,00100,6.124287,0
08,064,00100,15.0,0
08,065,00100,5.191638,0
08,066,00100,8.037148,0
08,067,00100,7.999925,0
08,068,00100,10.949874,0
08,069,00100,5.940513,0
08,070,00100,5.790756,0
08,071,00100,6.090255,0
08,072,00100,8.724692,0
08,073,00100,13.111579,0
08,074,00101,5.291547,3
08,075,00100,5.175061,0
08,076,00101,6.5184,2
08,077,00100,5.690899,0
08,078,00100,7.038757,0
08,079,00100,10.017304,0
08,080,00100,8.553022,0
08,081,00100,7.754285,0
08,082,00101,6.190109,2
08,083,00100,9.151501,0
08,084,00101,9.384841,0
08,085,00100,7.088675,0
08,086,00100,9.734464,0
08,087,00101,6.506987,6
08,088,00111,10.615678,26
08,089,00110,7.18848,0
08,090,00110,5.907213,0
08,091,00110,6.706721,0
08,092,00111,9.584681,5
08,093,00110,7.587901,0
08,094,00110,6.107613,0
08,095,00110,7.405523,0
08,096,00110,9.617283,0
08,097,00110,5.990395,0
08,098,00110,11.498313,0
08,099,00111,6.323229,2
08,100,00111,7.537952,11
08,101,00110,7.338271,0
08,102,00111,6.240049,4
08,103,00110,7.620579,0
08,104,00110,8.536391,0
08,105,10110,15.0,0
08,106,10011,9.55083,12
08,107,10111,11.414347,6
08,108,10001,15.0,27
08,109,10011,9.667285,7
08,110,10001,7.07136,12
08,111,10001,5.487588,5
08,112,10001,15.0,9
08,113,10101,7.65514,22
08,114,10001,7.48801,3
08,115,10001,5.923115,7
08,116,10111,7.770344,17
08,117,10111,9.402119,6
08,118,10001,10.083855,23
08,119,10001,10.932533,16
08,120,10001,10.183734,26
08,121,10101,5.557788,11
08,122,10111,9.450882,7
08,123,10111,10.116421,4
08,124,10111,9.915135,14
08,125,10001,9.069001,17
08,126,00011,8.785963,24
08,127,00011,11.115569,5
08,128,01001,15.0,19
08,129,01001,5.025315,10
08,130,01001,15.0,25
08,131,00111,11.597402,16
08,132,00101,15.0,12
08,133,00101,8.220182,10
08,134,00111,10.383426,24
08,135,10111,6.722598,3
08,136,00111,11.781181,25
08,137,00111,7.753975,4
08,138,00111,10.799377,23
08,139,00111,15.0,14
08,140,00111,9.900238,22
08,141,10011,15.0,45
08,142,00001,5.797644,14
08,143,00001,5.191674,19
08,144,00001,15.0,74
08,145,00011,15.0,39
08,146,10001,15.0,73
08,147,10001,9.717235,19
08,148,10001,14.992729,36
08,149,10001,11.681335,34
08,150,10011,15.0,52
08,151,10011,15.0,50
08,152,10011,15.0,47
09,001,10100,6.672434,0
09,002,10100,6.805543,0
09,003,10000,7.720935,0
09,004,10100,6.140267,0
09,005,10100,7.538053,0
09,006,10000,7.903798,0
09,007,10000,5.424503,0
09,008,10100,7.071843,0
09,009,10100,8.253719,0
09,010,10000,11.748117,0
09,011,01001,7.238442,7
09,012,01001,13.578202,34
09,013,01001,6.489568,15
09,014,01000,8.246098,0
09,015,01001,9.651002,6
09,016,01001,6.239878,19
09,017,01001,9.355939,12
09,018,01000,7.771114,0
09,019,01000,10.350225,0
09,020,01000,7.40497,0
09,021,01000,9.1574,0
09,022,01000,13.079225,0
09,023,01000,8.13702,0
09,024,01000,7.687711,0
09,025,01000,8.935741,0
09,026,01000,14.610261,0
09,027,01000,5.990427,0
09,028,01000,10.865884,0
09,029,01000,6.773027,0
09,030,01000,5.95722,0
09,031,01000,7.737703,0
09,032,01000,5.940511,0
09,033,00101,8.220184,25
09,034,00100,10.017119,0
09,035,00100,6.273591,0
09,036,00100,8.269851,0
09,037,00100,6.256917,0
09,038,00100,6.389837,0
09,039,00100,5.158592,0
09,040,00100,6.755571,0
09,041,00100,11.348271,0
09,042,00100,8.436494,0
09,043,00100,10.366997,0
09,044,00100,6.756118,0
09,045,00100,8.852742,0
09,046,00100,10.133789,0
09,047,00100,8.586286,0
09,048,00100,9.78436,0
09,049,00100,9.101849,0
09,050,00100,8.952381,0
09,051,00100,11.195992,0
09,052,00100,7.551835,0
09,053,00100,5.474245,0
09,054,00100,9.934094,0
09,055,00100,9.618216,0
09,056,00100,6.273535,0
09,057,00100,7.721154,0
09,058,00100,7.488048,0
09,059,00100,10.533156,0
09,060,00100,5.890522,0
09,061,00100,6.506284,0
09,062,00100,7.138603,0
09,063,00100,6.073521,0
09,064,00100,9.4516,0
09,065,00100,5.923644,0
09,066,00100,5.757524,0
09,067,00100,5.69089,0
09,068,00100,7.134157,0
09,069,00100,8.236877,0
09,070,00100,6.456475,0
09,071,00100,5.491153,0
09,072,00100,7.821104,0
09,073,00100,8.120696,0
09,074,00101,9.335062,3
09,075,00100,10.033957,0
09,076,00101,5.990355,2
09,077,00100,7.404972,0
09,078,00100,8.286761,0
09,079,00100,10.416611,0
09,080,00100,8.985633,0
09,081,00100,9.668204,0
09,082,00101,9.048285,2
09,083,00100,8.053914,0
09,084,00101,5.158164,0
09,085,00100,7.172105,0
09,086,00100,7.138595,0
09,087,00101,7.005251,6
09,088,00111,12.097347,26
09,089,00110,7.737615,0
09,090,00110,6.456049,0
09,091,00110,6.494661,0
09,092,00111,13.628291,5
09,093,00110,6.339911,0
09,094,00110,7.904307,0
09,095,00110,8.436499,0
09,096,00110,7.388229,0
09,097,00110,7.704389,0
09,098,00110,7.005545,0
09,099,00111,5.50805,2
09,100,00111,15.0,11
09,101,00110,11.015576,0
09,102,00111,7.271588,4
09,103,00110,5.437512,0
09,104,00110,11.403614,0
09,105,10110,10.999152,0
09,106,10011,8.669503,12
09,107,10111,7.08864,6
09,108,10001,10.000873,27
09,109,10011,6.705887,7
09,110,10001,6.572703,12
09,111,10001,6.955373,5
09,112,10001,7.47122,9
09,113,10101,8.719229,22
09,114,10001,7.288367,3
09,115,10001,6.62302,7
09,116,10111,8.420161,17
09,117,10111,8.270016,6
09,118,10001,7.687714,23
09,119,10001,7.754462,16
09,120,10001,8.420145,26
09,121,10101,9.268841,11
09,122,10111,7.704102,7
09,123,10111,8.220158,4
09,124,10111,6.789225,14
09,125,10001,5.175315,17
09,126,00011,10.849057,24
09,127,00011,7.005633,5
09,128,01001,8.619774,19
09,129,01001,5.341457,10
09,130,01001,8.170536,25
09,131,00111,8.05378,16
09,132,00101,7.571571,12
09,133,00101,9.434929,10
09,134,00111,14.676516,24
09,135,10111,5.158618,3
09,136,00111,7.937272,25
09,137,00111,6.339839,4
09,138,00111,10.766336,23
09,139,00111,12.896184,14
09,140,00111,7.770797,22
09,141,10011,15.0,45
09,142,00001,8.286766,14
09,143,00001,8.77387,19
09,144,00001,15.0,74
09,145,00011,9.451683,39
09,146,10001,15.0,73
09,147,10001,6.922128,19
09,148,10001,13.02918,36
09,149,10001,7.837448,34
09,150,10011,12.280343,52
09,151,10011,15.0,50
09,152,10011,15.0,47
10,001,10100,5.72358,0
10,002,10100,5.059241,0
10,003,10000,5.441278,0
10,004,10100,6.456427,0
10,005,10100,5.171107,0
10,006,10000,6.789158,0
10,007,10000,6.007877,0
10,008,10100,5.175795,0
10,009,10100,5.524474,0
10,010,10000,5.674261,0
10,011,01001,6.634427,7
10,012,01001,14.143751,34
10,013,01001,6.556813,15
10,014,01000,7.837443,0
10,015,01001,7.488013,6
10,016,01001,6.539615,19
10,017,01001,5.740831,12
10,018,01000,8.186913,0
10,019,01000,7.472178,0
10,020,01000,8.703469,0
10,021,01000,7.787516,0
10,022,01000,6.972887,0
10,023,01000,7.455457,0
10,024,01000,5.706827,0
10,025,01000,6.373154,0
10,026,01000,7.038677,0
10,027,01000,5.990424,0
10,028,01000,5.107704,0
10,029,01000,7.204391,0
10,030,01000,5.990444,0
10,031,01000,6.905724,0
10,032,01000,5.473932,0
10,033,00101,7.088667,25
10,034,00100,6.689297,0
10,035,00100,5.821323,0
10,036,00100,7.605291,0
10,037,00100,7.155291,0
10,038,00100,6.539527,0
10,039,00100,5.790733,0
10,040,00100,5.699171,0
10,041,00100,9.617952,0
10,042,00100,6.356518,0
10,043,00100,5.72488,0
10,044,00100,6.422476,0
10,045,00100,7.106089,0
10,046,00100,6.889079,0
10,047,00100,6.222758,0
10,048,00100,7.338277,0
10,049,00100,6.457027,0
10,050,00100,7.571247,0
10,051,00100,6.122904,0
10,052,00100,5.159139,0
10,053,00100,7.787609,0
10,054,00100,6.235555,0
10,055,00100,7.07202,0
10,056,00100,6.671946,0
10,057,00100,5.469181,0
10,058,00100,6.056972,0
10,059,00100,5.607076,0
10,060,00100,5.274263,0
10,061,00100,7.121255,0
10,062,00100,7.271013,0
10,063,00100,8.901625,0
10,064,00100,8.203633,0
10,065,00100,5.724173,0
10,066,00100,7.553857,0
10,067,00100,6.323211,0
10,068,00100,6.672022,0
10,069,00100,8.037148,0
10,070,00100,6.206814,0
10,071,00100,6.206816,0
10,072,00100,6.190134,0
10,073,00100,7.171878,0
10,074,00101,6.873066,3
10,075,00100,7.603894,0
10,076,00101,5.308194,2
10,077,00100,7.587751,0
10,078,00100,5.075215,0
10,079,00100,7.355508,0
10,080,00100,6.705283,0
10,081,00100,7.238538,0
10,082,00101,5.124459,2
10,083,00100,7.937309,0
10,084,00101,6.938879,0
10,085,00100,6.072978,0
10,086,00100,6.00635,0
10,087,00101,7.7709,6
10,088,00111,8.722347,26
10,089,00110,5.873303,0
10,090,00110,6.505606,0
10,091,00110,6.871763,0
10,092,00111,6.356476,5
10,093,00110,5.762009,0
10,094,00110,6.87166,0
10,095,00110,7.654974,0
10,096,00110,8.76854,0
10,097,00110,5.207703,0
10,098,00110,6.407132,0
10,099,00111,6.455723,2
10,100,00111,6.921621,11
10,101,00110,7.388269,0
10,102,00111,5.008569,4
10,103,00110,6.006417,0
10,104,00110,7.587899,0
10,105,10110,8.153,0
10,106,10011,6.240043,12
10,107,10111,5.174379,6
10,108,10001,8.303494,27
10,109,10011,5.756853,7
10,110,10001,6.988828,12
10,111,10001,5.157686,5
10,112,10001,7.470704,9
10,113,10101,7.072685,22
10,114,10001,6.356516,3
10,115,10001,5.790706,7
10,116,10111,8.785957,17
10,117,10111,6.873101,6
10,118,10001,9.667903,23
10,119,10001,6.77188,16
10,120,10001,8.835882,26
10,121,10101,6.721948,11
10,122,10111,6.50256,7
10,123,10111,5.607018,4
10,124,10111,5.873963,14
10,125,10001,6.921646,17
10,126,00011,9.168076,24
10,127,00011,9.052789,5
10,128,01001,6.606128,19
10,129,01001,7.021373,10
10,130,01001,7.171163,25
10,131,00111,5.358769,16
10,132,00101,7.454037,12
10,133,00101,6.323198,10
10,134,00111,8.702123,24
10,135,10111,5.924602,3
10,136,00111,12.629877,25
10,137,00111,6.239989,4
10,138,00111,12.362827,23
10,139,00111,11.314562,14
10,140,00111,7.804314,22
10,141,10011,12.064709,45
10,142,00001,5.507164,14
10,143,00001,7.452428,19
10,144,00001,15.0,74
10,145,00011,11.364606,39
10,146,10001,14.010895,73
10,147,10001,5.557129,19
10,148,10001,9.934152,36
10,149,10001,8.801996,34
10,150,10011,15.0,52
10,151,10011,15.0,50
10,152,10011,14.027644,47
11,001,10100,7.304386,0
11,002,10100,7.504783,0
11,003,10000,5.57384,0
11,004,10100,7.637426,0
11,005,10100,8.219737,0
11,006,10000,6.040361,0
11,007,10000,6.642472,0
11,008,10100,15.0,0
11,009,10100,5.524074,0
11,010,10000,15.0,0
11,011,01001,7.470816,7
11,012,01001,8.768728,34
11,013,01001,5.773519,15
11,014,01000,5.856706,0
11,015,01001,9.634596,6
11,016,01001,5.224814,19
11,017,01001,5.241622,12
11,018,01000,5.308661,0
11,019,01000,5.873699,0
11,020,01000,8.386604,0
11,021,01000,7.422037,0
11,022,01000,7.254495,0
11,023,01000,8.236852,0
11,024,01000,5.141778,0
11,025,01000,8.037156,0
11,026,01000,8.469395,0
11,027,01000,6.921646,0
11,028,01000,6.422528,0
11,029,01000,5.507265,0
11,030,01000,5.208976,0
11,031,01000,5.041939,0
11,032,01000,6.372568,0
11,033,00101,7.654996,25
11,034,00100,9.467983,0
11,035,00100,5.208941,0
11,036,00100,5.224397,0
11,037,00100,7.155366,0
11,038,00100,6.056386,0
11,039,00100,6.58946,0
11,040,00100,5.608117,0
11,041,00100,5.773808,0
11,042,00100,6.339866,0
11,043,00100,7.338123,0
11,044,00100,7.654602,0
11,045,00100,6.422436,0
11,046,00100,6.056996,0
11,047,00100,8.569585,0
11,048,00100,6.972198,0
11,049,00100,7.371556,0
11,050,00100,8.918499,0
11,051,00100,5.358117,0
11,052,00100,5.241625,0
11,053,00100,6.573414,0
11,054,00100,6.023358,0
11,055,00100,8.120952,0
11,056,00100,8.81985,0
11,057,00100,5.674857,0
11,058,00100,6.772285,0
11,059,00100,6.506264,0
11,060,00100,7.587875,0
11,061,00100,5.141768,0
11,062,00100,8.452559,0
11,063,00100,6.573421,0
11,064,00100,5.125744,0
11,065,00100,5.224517,0
11,066,00100,6.356503,0
11,067,00100,5.856717,0
11,068,00100,6.922879,0
11,069,00100,5.441293,0
11,070,00100,6.472985,0
11,071,00100,5.307551,0
11,072,00100,5.191706,0
11,073,00100,6.705358,0
11,074,00101,6.090262,3
11,075,00100,6.106919,0
11,076,00101,5.091931,2
11,077,00100,6.173456,0
11,078,00100,6.689322,0
11,079,00100,7.687664,0
11,080,00100,5.956543,0
11,081,00100,5.324574,0
11,082,00101,7.122538,2
11,083,00100,5.541185,0
11,084,00101,6.823014,0
11,085,00100,5.706962,0
11,086,00100,5.65822,0
11,087,00101,5.308425,6
11,088,00111,8.2695,26
11,089,00110,6.82189,0
11,090,00110,5.70695,0
11,091,00110,7.088664,0
11,092,00111,8.170058,5
11,093,00110,5.823436,0
11,094,00110,7.371105,0
11,095,00110,5.157821,0
11,096,00110,5.907834,0
11,097,00110,5.923283,0
11,098,00110,8.186936,0
11,099,00111,6.356644,2
11,100,00111,9.651872,11
11,101,00110,7.204557,0
11,102,00111,6.090264,4
11,103,00110,6.98878,0
11,104,00110,9.133658,0
11,105,10110,8.286752,0
11,106,10011,7.088687,12
11,107,10111,7.054828,6
11,108,10001,10.383433,27
11,109,10011,6.606555,7
11,110,10001,5.441296,12
11,111,10001,5.324834,5
11,112,10001,9.26912,9
11,113,10101,11.697379,22
11,114,10001,7.222566,3
11,115,10001,7.804188,7
11,116,10111,8.254077,17
11,117,10111,6.372617,6
11,118,10001,13.910494,23
11,119,10001,7.221211,16
11,120,10001,10.01675,26
11,121,10101,5.54115,11
11,122,10111,9.018909,7
11,123,10111,6.090273,4
11,124,10111,7.388343,14
11,125,10001,7.871345,17
11,126,00011,7.821445,24
11,127,00011,7.48804,5
11,128,01001,6.822379,19
11,129,01001,5.441302,10
11,130,01001,9.285172,25
11,131,00111,6.805195,16
11,132,00101,15.0,12
11,133,00101,7.288307,10
11,134,00111,9.851523,24
11,135,10111,5.441306,3
11,136,00111,9.168252,25
11,137,00111,9.052684,4
11,138,00111,9.867211,23
11,139,00111,13.345798,14
11,140,00111,9.035521,22
11,141,10011,15.0,45
11,142,00001,5.99042,14
11,143,00001,6.53976,19
11,144,00001,11.298679,74
11,145,00011,13.061865,39
11,146,10001,15.0,73
11,147,10001,6.389813,19
11,148,10001,8.985656,36
11,149,10001,7.188317,34
11,150,10011,11.764539,52
11,151,10011,13.261527,50
11,152,10011,15.0,47
12,001,10100,13.51128,0
12,002,10100,15.0,0
12,003,10000,9.738147,0
12,004,10100,9.373277,0
12,005,10100,9.776656,0
12,006,10000,8.623208,0
12,007,10000,15.0,0
12,008,10100,7.571008,0
12,009,10100,13.534195,0
12,010,10000,14.373841,0
12,011,01001,9.135387,7
12,012,01001,15.0,34
12,013,01001,8.586282,15
12,014,01000,6.672299,0
12,015,01001,11.082516,6
12,016,01001,15.0,19
12,017,01001,15.0,12
12,018,01000,5.145208,0
12,019,01000,8.462163,0
12,020,01000,10.862886,0
12,021,01000,15.0,0
12,022,01000,8.66962,0
12,023,01000,5.624549,0
12,024,01000,7.321892,0
12,025,01000,5.702076,0
12,026,01000,6.672858,0
12,027,01000,6.206765,0
12,028,01000,15.0,0
12,029,01000,8.855409,0
12,030,01000,15.0,0
12,031,01000,12.081089,0
12,032,01000,15.0,0
12,033,00101,15.0,25
12,034,00100,15.0,0
12,035,00100,10.017832,0
12,036,00100,12.014276,0
12,037,00100,6.756362,0
12,038,00100,7.321237,0
12,039,00100,8.385664,0
12,040,00100,15.0,0
12,041,00100,8.353209,0
12,042,00100,9.667496,0
12,043,00100,9.501588,0
12,044,00100,8.986754,0
12,045,00100,5.357907,0
12,046,00100,13.275594,0
12,047,00100,11.70395,0
12,048,00100,15.0,0
12,049,00100,15.0,0
12,050,00100,15.0,0
12,051,00100,9.464073,0
12,052,00100,7.939188,0
12,053,00100,15.0,0
12,054,00100,8.260376,0
12,055,00100,11.863194,0
12,056,00100,9.593575,0
12,057,00100,12.446857,0
12,058,00100,6.955416,0
12,059,00100,15.0,0
12,060,00100,8.985671,0
12,061,00100,6.05706,0
12,062,00100,9.618197,0
12,063,00100,15.0,0
12,064,00100,7.259239,0
12,065,00100,9.425649,0
12,066,00100,15.0,0
12,067,00100,5.640541,0
12,068,00100,6.106729,0
12,069,00100,7.505134,0
12,070,00100,6.583528,0
12,071,00100,8.653531,0
12,072,00100,10.255522,0
12,073,00100,5.773805,0
12,074,00101,15.0,3
12,075,00100,15.0,0
12,076,00101,7.288172,2
12,077,00100,10.533153,0
12,078,00100,15.0,0
12,079,00100,6.473291,0
12,080,00100,12.13046,0
12,081,00100,6.772783,0
12,082,00101,6.56596,2
12,083,00100,15.0,0
12,084,00101,15.0,0
12,085,00100,8.203425,0
12,086,00100,15.0,0
12,087,00101,6.705775,6
12,088,00111,15.0,26
12,089,00110,10.533134,0
12,090,00110,6.522683,0
12,091,00110,5.22459,0
12,092,00111,15.0,5
12,093,00110,10.965684,0
12,094,00110,10.749608,0
12,095,00110,5.341465,0
12,096,00110,15.0,0
12,097,00110,15.0,0
12,098,00110,15.0,0
12,099,00111,6.273475,2
12,100,00111,15.0,11
12,101,00110,11.010436,0
12,102,00111,15.0,4
12,103,00110,15.0,0
12,104,00110,15.0,0
12,105,10110,11.535234,0
12,106,10011,14.729958,12
12,107,10111,15.0,6
12,108,10001,9.317989,27
12,109,10011,6.251882,7
12,110,10001,8.801854,12
12,111,10001,6.023304,5
12,112,10001,8.386567,9
12,113,10101,15.0,22
12,114,10001,6.323032,3
12,115,10001,10.133797,7
12,116,10111,14.626496,17
12,117,10111,15.0,6
12,118,10001,15.0,23
12,119,10001,15.0,16
12,120,10001,15.0,26
12,121,10101,7.371062,11
12,122,10111,10.565985,7
12,123,10111,12.71739,4
12,124,10111,10.64544,14
12,125,10001,15.0,17
12,126,00011,10.924637,24
12,127,00011,6.439731,5
12,128,01001,12.762981,19
12,129,01001,10.266678,10
12,130,01001,15.0,25
12,131,00111,10.666794,16
12,132,00101,12.851022,12
12,133,00101,9.307409,10
12,134,00111,8.466515,24
12,135,10111,15.0,3
12,136,00111,15.0,25
12,137,00111,7.28837,4
12,138,00111,15.0,23
12,139,00111,12.230643,14
12,140,00111,15.0,22
12,141,10011,15.0,45
12,142,00001,15.0,14
12,143,00001,8.752667,19
12,144,00001,15.0,74
12,145,00011,15.0,39
12,146,10001,15.0,73
12,147,10001,15.0,19
12,148,10001,15.0,36
12,149,10001,12.967821,34
12,150,10011,15.0,52
12,151,10011,15.0,50
12,152,10011,15.0,47
13,001,10100,6.023168,0
13,002,10100,7.537915,0
13,003,10000,5.342183,0
13,004,10100,5.508419,0
13,005,10100,6.722006,0
13,006,10000,5.658079,0
13,007,10000,6.422604,0
13,008,10100,7.453723,0
13,009,10100,7.53792,0
13,010,10000,9.018276,0
13,011,01001,5.241572,7
13,012,01001,11.598627,34
13,013,01001,6.365645,15
13,014,01000,7.620483,0
13,015,01001,10.565998,6
13,016,01001,6.09029,19
13,017,01001,5.873377,12
13,018,01000,8.553299,0
13,019,01000,6.472756,0
13,020,01000,5.606625,0
13,021,01000,7.388098,0
13,022,01000,7.655103,0
13,023,01000,8.269552,0
13,024,01000,6.023202,0
13,025,01000,11.397791,0
13,026,01000,6.739436,0
13,027,01000,6.25718,0
13,028,01000,6.489641,0
13,029,01000,5.308562,0
13,030,01000,6.610897,0
13,031,01000,7.055818,0
13,032,01000,7.303902,0
13,033,00101,7.33835,25
13,034,00100,6.290311,0
13,035,00100,6.622249,0
13,036,00100,7.32144,0
13,037,00100,7.555369,0
13,038,00100,6.190099,0
13,039,00100,5.856037,0
13,040,00100,5.740416,0
13,041,00100,6.439645,0
13,042,00100,7.321114,0
13,043,00100,8.102733,0
13,044,00100,6.606653,0
13,045,00100,7.171267,0
13,046,00100,5.275902,0
13,047,00100,6.240039,0
13,048,00100,5.091795,0
13,049,00100,8.920141,0
13,050,00100,6.606303,0
13,051,00100,5.84045,0
13,052,00100,6.290605,0
13,053,00100,6.240069,0
13,054,00100,8.303407,0
13,055,00100,8.503415,0
13,056,00100,6.50697,0
13,057,00100,7.854407,0
13,058,00100,6.54045,0
13,059,00100,7.105809,0
13,060,00100,7.787688,0
13,061,00100,6.493259,0
13,062,00100,5.358467,0
13,063,00100,7.56607,0
13,064,00100,5.35867,0
13,065,00100,6.107556,0
13,066,00100,7.105772,0
13,067,00100,6.422796,0
13,068,00100,7.470914,0
13,069,00100,10.187481,0
13,070,00100,5.308817,0
13,071,00100,5.690942,0
13,072,00100,10.001499,0
13,073,00100,6.804706,0
13,074,00101,5.856917,3
13,075,00100,6.407047,0
13,076,00101,5.957485,2
13,077,00100,6.406937,0
13,078,00100,6.444855,0
13,079,00100,9.784497,0
13,080,00100,7.720513,0
13,081,00100,8.087046,0
13,082,00101,7.753688,2
13,083,00100,5.608173,0
13,084,00101,6.014388,0
13,085,00100,6.424101,0
13,086,00100,6.053424,0
13,087,00101,7.355178,6
13,088,00111,10.299499,26
13,089,00110,5.441283,0
13,090,00110,6.289941,0
13,091,00110,7.371174,0
13,092,00111,6.3569,5
13,093,00110,6.639326,0
13,094,00110,6.472464,0
13,095,00110,6.656552,0
13,096,00110,6.055932,0
13,097,00110,6.43977,0
13,098,00110,5.939941,0
13,099,00111,6.572411,2
13,100,00111,5.957374,11
13,101,00110,5.442129,0
13,102,00111,5.224508,4
13,103,00110,7.32263,0
13,104,00110,8.586247,0
13,105,10110,7.869963,0
13,106,10011,6.506846,12
13,107,10111,7.80309,6
13,108,10001,10.448881,27
13,109,10011,6.007422,7
13,110,10001,7.138469,12
13,111,10001,6.207209,5
13,112,10001,6.372903,9
13,113,10101,5.258949,22
13,114,10001,5.807883,3
13,115,10001,8.420919,7
13,116,10111,6.057682,17
13,117,10111,7.687628,6
13,118,10001,11.531529,23
13,119,10001,8.219779,16
13,120,10001,9.601284,26
13,121,10101,6.17449,11
13,122,10111,7.471947,7
13,123,10111,5.941232,4
13,124,10111,8.768676,14
13,125,10001,6.539505,17
13,126,00011,9.684519,24
13,127,00011,7.255474,5
13,128,01001,8.486444,19
13,129,01001,5.274187,10
13,130,01001,7.970175,25
13,131,00111,6.855983,16
13,132,00101,7.354459,12
13,133,00101,5.241427,10
13,134,00111,9.834256,24
13,135,10111,6.722153,3
13,136,00111,11.215963,25
13,137,00111,5.923287,4
13,138,00111,9.684368,23
13,139,00111,14.542427,14
13,140,00111,8.918497,22
13,141,10011,14.926069,45
13,142,00001,6.157238,14
13,143,00001,10.066756,19
13,144,00001,14.943292,74
13,145,00011,9.884165,39
13,146,10001,14.875725,73
13,147,10001,7.721408,19
13,148,10001,8.252381,36
13,149,10001,7.870234,34
13,150,10011,13.893386,52
13,151,10011,14.477459,50
13,152,10011,13.145424,47
14,001,10100,5.723604,0
14,002,10100,6.839047,0
14,003,10000,9.055029,0
14,004,10100,9.168686,0
14,005,10100,6.689288,0
14,006,10000,11.016318,0
14,007,10000,8.988978,0
14,008,10100,8.352582,0
14,009,10100,10.000068,0
14,010,10000,10.999056,0
14,011,01001,6.040339,7
14,012,01001,11.615337,34
14,013,01001,6.839044,15
14,014,01000,6.090269,0
14,015,01001,8.56901,6
14,016,01001,13.545559,19
14,017,01001,13.207566,12
14,018,01000,6.056353,0
14,019,01000,5.790747,0
14,020,01000,6.223366,0
14,021,01000,6.10747,0
14,022,01000,7.438106,0
14,023,01000,5.491155,0
14,024,01000,6.123579,0
14,025,01000,13.095711,0
14,026,01000,5.706929,0
14,027,01000,5.37413,0
14,028,01000,5.574308,0
14,029,01000,5.341475,0
14,030,01000,5.740802,0
14,031,01000,6.755263,0
14,032,01000,6.922262,0
14,033,00101,7.820198,25
14,034,00100,6.006457,0
14,035,00100,7.138585,0
14,036,00100,5.902546,0
14,037,00100,8.419223,0
14,038,00100,5.441299,0
14,039,00100,5.5738,0
14,040,00100,5.686919,0
14,041,00100,6.405824,0
14,042,00100,5.324213,0
14,043,00100,5.557176,0
14,044,00100,6.877204,0
14,045,00100,5.756856,0
14,046,00100,6.605506,0
14,047,00100,6.839029,0
14,048,00100,7.737624,0
14,049,00100,7.571796,0
14,050,00100,12.213786,0
14,051,00100,5.591054,0
14,052,00100,6.839051,0
14,053,00100,7.870745,0
14,054,00100,5.341436,0
14,055,00100,6.723196,0
14,056,00100,7.537923,0
