filename,N,R,REC,D_L,DET,H_L,V_L,LAM,CORM
P01_IMG024_01000_rqa_data.npz,21,13,6.190476190476191,4,30.76923076923077,3,2,19.23076923076923,36.92307692307692
P19_IMG054_00100_rqa_data.npz,21,18,8.571428571428571,5,27.77777777777778,4,10,38.888888888888886,33.611111111111114
P46_IMG107_10111_rqa_data.npz,27,8,2.2792022792022792,2,25.0,0,4,25.0,36.53846153846154
P12_IMG070_00100_rqa_data.npz,19,17,9.941520467836257,4,23.529411764705884,6,4,29.41176470588235,41.1764705882353
P11_IMG044_00100_rqa_data.npz,20,9,4.7368421052631575,2,22.22222222222222,0,0,0.0,25.146198830409357
P31_IMG109_10011_rqa_data.npz,27,18,5.128205128205129,2,11.11111111111111,6,2,22.22222222222222,30.128205128205128
P12_IMG015_01001_rqa_data.npz,37,61,9.15915915915916,20,32.78688524590164,27,30,46.721311475409834,35.428051001821494
P43_IMG026_01000_rqa_data.npz,43,30,3.3222591362126246,6,20.0,13,7,33.333333333333336,16.746031746031747
P47_IMG039_00100_rqa_data.npz,23,15,5.928853754940712,0,0.0,0,2,6.666666666666667,33.333333333333336
P37_IMG093_00110_rqa_data.npz,23,28,11.067193675889328,6,21.428571428571427,12,10,39.285714285714285,33.603896103896105
P47_IMG142_00001_rqa_data.npz,37,36,5.405405405405405,4,11.11111111111111,10,2,16.666666666666668,29.243827160493826
P24_IMG080_00100_rqa_data.npz,12,14,21.21212121212121,2,14.285714285714286,4,7,39.285714285714285,35.064935064935064
P26_IMG018_01000_rqa_data.npz,40,24,3.076923076923077,2,8.333333333333334,6,5,22.916666666666668,28.0982905982906
P44_IMG110_10001_rqa_data.npz,21,6,2.857142857142857,0,0.0,0,0,0.0,35.833333333333336
P07_IMG151_10011_rqa_data.npz,58,39,2.3593466424682394,11,28.205128205128204,14,8,28.205128205128204,15.92442645074224
P25_IMG116_10111_rqa_data.npz,22,6,2.5974025974025974,2,33.333333333333336,2,0,16.666666666666668,19.047619047619047
P26_IMG122_10111_rqa_data.npz,50,56,4.571428571428571,23,41.07142857142857,12,10,19.642857142857142,22.59475218658892
P36_IMG078_00100_rqa_data.npz,15,22,20.952380952380953,8,36.36363636363637,8,6,31.818181818181817,31.16883116883117
P19_IMG149_10001_rqa_data.npz,37,23,3.4534534534534536,6,26.08695652173913,8,4,26.08695652173913,12.318840579710145
P41_IMG010_10000_rqa_data.npz,42,70,8.130081300813009,23,32.857142857142854,34,15,35.0,40.174216027874564
P06_IMG112_10001_rqa_data.npz,55,150,10.1010101010101,64,42.666666666666664,61,79,46.666666666666664,29.703703703703702
P33_IMG005_10100_rqa_data.npz,15,12,11.428571428571429,9,75.0,2,0,8.333333333333334,36.904761904761905
P38_IMG047_00100_rqa_data.npz,42,110,12.775842044134727,36,32.72727272727273,57,46,46.81818181818182,31.70731707317073
P24_IMG133_00101_rqa_data.npz,21,2,0.9523809523809523,0,0.0,0,0,0.0,32.5
P33_IMG063_00100_rqa_data.npz,18,11,7.189542483660131,4,36.36363636363637,7,4,50.0,44.38502673796791
P30_IMG057_00100_rqa_data.npz,21,18,8.571428571428571,4,22.22222222222222,8,8,44.44444444444444,40.55555555555556
P28_IMG027_01000_rqa_data.npz,25,16,5.333333333333333,2,12.5,2,2,12.5,26.041666666666668
P29_IMG040_00100_rqa_data.npz,16,5,4.166666666666667,0,0.0,0,0,0.0,21.333333333333332
P04_IMG106_10011_rqa_data.npz,48,45,3.9893617021276597,6,13.333333333333334,6,6,13.333333333333334,32.104018912529554
P31_IMG030_01000_rqa_data.npz,28,31,8.201058201058201,7,22.580645161290324,6,8,22.580645161290324,28.315412186379927
P47_IMG147_10001_rqa_data.npz,40,35,4.487179487179487,11,31.428571428571427,18,8,37.142857142857146,24.249084249084248
P25_IMG082_00101_rqa_data.npz,18,10,6.5359477124183005,4,40.0,2,2,20.0,38.8235294117647
P22_IMG002_10100_rqa_data.npz,29,32,7.8817733990147785,11,34.375,6,6,18.75,42.299107142857146
P17_IMG115_10001_rqa_data.npz,33,21,3.977272727272727,0,0.0,6,2,19.047619047619047,23.511904761904763
P39_IMG020_01000_rqa_data.npz,35,28,4.705882352941177,12,42.857142857142854,3,9,21.428571428571427,25.630252100840337
P21_IMG050_00100_rqa_data.npz,35,20,3.361344537815126,2,10.0,6,2,20.0,23.08823529411765
P22_IMG064_00100_rqa_data.npz,18,8,5.228758169934641,0,0.0,0,0,0.0,40.44117647058823
P26_IMG094_00110_rqa_data.npz,41,40,4.878048780487805,8,20.0,19,16,43.75,36.875
P30_IMG034_00100_rqa_data.npz,24,22,7.971014492753623,4,18.181818181818183,5,11,36.36363636363637,34.980237154150196
P34_IMG130_01001_rqa_data.npz,29,30,7.389162561576355,15,50.0,18,16,56.666666666666664,26.428571428571427
P45_IMG136_00111_rqa_data.npz,47,50,4.6253469010175765,13,26.0,10,8,18.0,25.565217391304348
P03_IMG012_01001_rqa_data.npz,48,22,1.950354609929078,4,18.181818181818183,2,0,4.545454545454546,11.702127659574469
P46_IMG102_00111_rqa_data.npz,18,28,18.30065359477124,7,25.0,8,18,46.42857142857143,37.18487394957983
P12_IMG099_00111_rqa_data.npz,24,52,18.840579710144926,17,32.69230769230769,31,27,55.76923076923077,37.04013377926422
P42_IMG041_00100_rqa_data.npz,25,23,7.666666666666667,7,30.434782608695652,10,10,43.47826086956522,26.630434782608695
P41_IMG075_00100_rqa_data.npz,46,48,4.63768115942029,4,8.333333333333334,16,10,27.083333333333332,23.564814814814813
P47_IMG105_10110_rqa_data.npz,53,41,2.9753265602322205,10,24.390243902439025,18,8,31.70731707317073,24.06191369606004
P49_IMG065_00100_rqa_data.npz,22,23,9.956709956709958,4,17.391304347826086,2,10,26.08695652173913,40.37267080745342
P19_IMG037_00100_rqa_data.npz,26,16,4.923076923076923,6,37.5,4,0,12.5,19.0
P05_IMG058_00100_rqa_data.npz,35,26,4.369747899159663,9,34.61538461538461,11,7,34.61538461538461,33.5972850678733
P33_IMG006_10000_rqa_data.npz,19,6,3.508771929824561,0,0.0,0,2,16.666666666666668,23.14814814814815
P08_IMG053_00100_rqa_data.npz,16,25,20.833333333333332,5,20.0,8,6,28.0,38.13333333333333
P10_IMG023_01000_rqa_data.npz,17,5,3.676470588235294,0,0.0,0,0,0.0,30.0
P18_IMG128_01001_rqa_data.npz,38,68,9.672830725462305,32,47.05882352941177,29,22,37.5,14.0302066772655
P44_IMG113_10101_rqa_data.npz,30,15,3.4482758620689653,5,33.333333333333336,2,0,6.666666666666667,23.908045977011493
P07_IMG134_00111_rqa_data.npz,44,53,5.602536997885835,19,35.84905660377358,20,17,34.905660377358494,21.7200526546731
P04_IMG100_00111_rqa_data.npz,25,36,12.0,18,50.0,18,18,50.0,35.648148148148145
P44_IMG008_10100_rqa_data.npz,14,13,14.285714285714286,2,15.384615384615385,6,5,42.30769230769231,31.952662721893493
P03_IMG077_00100_rqa_data.npz,16,12,10.0,5,41.666666666666664,2,2,16.666666666666668,35.0
P44_IMG006_10000_rqa_data.npz,17,2,1.4705882352941178,2,100.0,0,0,0.0,56.25
P25_IMG021_01000_rqa_data.npz,24,18,6.521739130434782,2,11.11111111111111,8,4,33.333333333333336,39.130434782608695
P13_IMG145_00011_rqa_data.npz,35,21,3.5294117647058822,8,38.095238095238095,9,12,50.0,6.442577030812325
P32_IMG136_00111_rqa_data.npz,56,75,4.87012987012987,33,44.0,14,36,33.333333333333336,35.39393939393939
P31_IMG102_00111_rqa_data.npz,18,27,17.647058823529413,20,74.07407407407408,16,13,53.7037037037037,42.91938997821351
P08_IMG120_10001_rqa_data.npz,28,24,6.349206349206349,9,37.5,13,10,47.916666666666664,12.5
P35_IMG041_00100_rqa_data.npz,27,40,11.396011396011396,13,32.5,12,12,30.0,33.65384615384615
P30_IMG105_10110_rqa_data.npz,26,16,4.923076923076923,0,0.0,0,0,0.0,36.5
P36_IMG075_00100_rqa_data.npz,19,17,9.941520467836257,0,0.0,2,4,17.647058823529413,46.40522875816993
P33_IMG008_10100_rqa_data.npz,8,4,14.285714285714286,0,0.0,2,0,25.0,46.42857142857143
P33_IMG113_10101_rqa_data.npz,53,52,3.7735849056603774,18,34.61538461538461,15,12,25.96153846153846,37.42603550295858
P29_IMG086_00100_rqa_data.npz,16,19,15.833333333333334,6,31.57894736842105,11,9,52.63157894736842,30.17543859649123
P08_IMG104_00110_rqa_data.npz,26,32,9.846153846153847,13,40.625,15,25,62.5,30.75
P01_IMG029_01000_rqa_data.npz,21,8,3.8095238095238093,3,37.5,0,0,0.0,12.5
P19_IMG059_00100_rqa_data.npz,21,30,14.285714285714286,8,26.666666666666668,20,10,50.0,37.166666666666664
P13_IMG096_00110_rqa_data.npz,16,11,9.166666666666666,2,18.181818181818183,7,0,31.818181818181817,29.09090909090909
P05_IMG036_00100_rqa_data.npz,28,35,9.25925925925926,9,25.714285714285715,18,8,37.142857142857146,42.22222222222222
P06_IMG088_00111_rqa_data.npz,61,71,3.879781420765027,30,42.25352112676056,20,31,35.91549295774648,25.422535211267604
P11_IMG049_00100_rqa_data.npz,24,16,5.797101449275362,5,31.25,4,8,37.5,37.5
P46_IMG030_01000_rqa_data.npz,17,1,0.7352941176470589,0,0.0,0,0,0.0,31.25
P30_IMG147_10001_rqa_data.npz,22,12,5.194805194805195,0,0.0,2,2,16.666666666666668,29.365079365079364
P15_IMG033_00101_rqa_data.npz,52,63,4.751131221719457,19,30.158730158730158,21,20,32.53968253968254,18.985371926548396
P04_IMG032_01000_rqa_data.npz,21,9,4.285714285714286,0,0.0,2,2,22.22222222222222,30.0
P43_IMG130_01001_rqa_data.npz,39,53,7.152496626180837,28,52.83018867924528,36,28,60.37735849056604,12.859980139026812
P04_IMG129_01001_rqa_data.npz,27,14,3.988603988603989,4,28.571428571428573,2,2,14.285714285714286,34.065934065934066
P14_IMG052_00100_rqa_data.npz,22,27,11.688311688311689,4,14.814814814814815,12,16,51.851851851851855,40.564373897707235
P17_IMG066_00100_rqa_data.npz,32,26,5.241935483870968,2,7.6923076923076925,2,11,25.0,36.9727047146402
P48_IMG135_10111_rqa_data.npz,19,17,9.941520467836257,9,52.94117647058823,6,5,32.35294117647059,26.143790849673202
P47_IMG034_00100_rqa_data.npz,21,8,3.8095238095238093,2,25.0,2,0,12.5,26.25
P33_IMG110_10001_rqa_data.npz,30,24,5.517241379310345,13,54.166666666666664,11,9,41.666666666666664,12.64367816091954
P01_IMG087_00101_rqa_data.npz,20,25,13.157894736842104,2,8.0,8,12,40.0,34.526315789473685
P41_IMG078_00100_rqa_data.npz,45,86,8.686868686868687,32,37.2093023255814,46,42,51.16279069767442,27.69556025369979
P06_IMG061_00100_rqa_data.npz,40,33,4.230769230769231,11,33.333333333333336,11,10,31.818181818181817,22.688422688422687
P30_IMG142_00001_rqa_data.npz,24,6,2.1739130434782608,0,0.0,0,0,0.0,42.028985507246375
P05_IMG055_00100_rqa_data.npz,43,27,2.990033222591362,0,0.0,8,4,22.22222222222222,29.365079365079364
P49_IMG068_00100_rqa_data.npz,47,88,8.140610545790935,18,20.454545454545453,40,28,38.63636363636363,39.40217391304348
P40_IMG093_00110_rqa_data.npz,18,27,17.647058823529413,16,59.25925925925926,19,13,59.25925925925926,37.908496732026144
P44_IMG063_00100_rqa_data.npz,19,13,7.60233918128655,3,23.076923076923077,6,2,30.76923076923077,26.495726495726494
P47_IMG057_00100_rqa_data.npz,26,58,17.846153846153847,22,37.93103448275862,34,40,63.793103448275865,39.58620689655172
P02_IMG091_00110_rqa_data.npz,27,53,15.0997150997151,15,28.30188679245283,20,21,38.679245283018865,36.502177068214806
P19_IMG103_00110_rqa_data.npz,15,6,5.714285714285714,2,33.333333333333336,2,2,33.333333333333336,30.952380952380953
P36_IMG010_10000_rqa_data.npz,37,54,8.108108108108109,17,31.48148148148148,29,18,43.51851851851852,30.246913580246915
P44_IMG005_10100_rqa_data.npz,23,42,16.600790513833992,21,50.0,28,22,59.523809523809526,39.82683982683983
P07_IMG139_00111_rqa_data.npz,43,64,7.087486157253599,32,50.0,35,38,57.03125,25.81845238095238
P39_IMG117_10111_rqa_data.npz,45,119,12.02020202020202,38,31.932773109243698,54,51,44.11764705882353,30.672268907563026
P17_IMG118_10001_rqa_data.npz,36,25,3.9682539682539684,6,24.0,0,0,0.0,27.771428571428572
P13_IMG126_00011_rqa_data.npz,36,41,6.507936507936508,14,34.146341463414636,13,4,20.73170731707317,31.0801393728223
P27_IMG017_01001_rqa_data.npz,30,28,6.436781609195402,16,57.142857142857146,0,4,7.142857142857143,35.714285714285715
P17_IMG003_10000_rqa_data.npz,19,42,24.56140350877193,15,35.714285714285715,20,16,42.857142857142854,37.83068783068783
P38_IMG081_00100_rqa_data.npz,37,52,7.807807807807808,14,26.923076923076923,29,17,44.23076923076923,24.83974358974359
P31_IMG107_10111_rqa_data.npz,32,14,2.8225806451612905,6,42.857142857142854,2,2,14.285714285714286,37.55760368663594
P22_IMG069_00100_rqa_data.npz,22,11,4.761904761904762,2,18.181818181818183,4,0,18.181818181818183,37.66233766233766
P34_IMG026_01000_rqa_data.npz,35,45,7.563025210084033,12,26.666666666666668,10,8,20.0,38.8235294117647
P38_IMG132_00101_rqa_data.npz,52,79,5.957767722473605,23,29.11392405063291,45,36,51.265822784810126,31.422189128816083
P30_IMG039_00100_rqa_data.npz,23,15,5.928853754940712,6,40.0,8,4,40.0,36.06060606060606
P46_IMG109_10011_rqa_data.npz,35,22,3.697478991596639,6,27.272727272727273,0,0,0.0,34.35828877005348
P27_IMG072_00100_rqa_data.npz,16,14,11.666666666666666,6,42.857142857142854,7,4,39.285714285714285,25.238095238095237
P24_IMG046_00100_rqa_data.npz,14,20,21.978021978021978,9,45.0,10,6,40.0,43.46153846153846
P28_IMG084_00101_rqa_data.npz,31,35,7.526881720430108,12,34.285714285714285,14,14,40.0,23.80952380952381
P23_IMG131_00111_rqa_data.npz,24,9,3.260869565217391,0,0.0,2,0,11.11111111111111,19.32367149758454
P05_IMG148_10001_rqa_data.npz,42,12,1.3937282229965158,0,0.0,0,0,0.0,14.227642276422765
P06_IMG121_10101_rqa_data.npz,56,111,7.207792207792208,35,31.53153153153153,43,56,44.5945945945946,32.661752661752665
P17_IMG101_00110_rqa_data.npz,17,14,10.294117647058824,2,14.285714285714286,6,2,28.571428571428573,45.089285714285715
P10_IMG076_00101_rqa_data.npz,15,8,7.619047619047619,0,0.0,2,0,12.5,41.964285714285715
P05_IMG068_00100_rqa_data.npz,48,64,5.673758865248227,29,45.3125,26,32,45.3125,28.789893617021278
P49_IMG055_00100_rqa_data.npz,49,44,3.741496598639456,13,29.545454545454547,17,15,36.36363636363637,33.90151515151515
P34_IMG141_10011_rqa_data.npz,64,67,3.3234126984126986,24,35.82089552238806,17,24,30.597014925373134,33.71239042880834
P42_IMG071_00100_rqa_data.npz,29,21,5.172413793103448,4,19.047619047619047,5,2,16.666666666666668,33.843537414965986
P41_IMG045_00100_rqa_data.npz,40,41,5.256410256410256,13,31.70731707317073,25,8,40.24390243902439,22.826766729205755
P30_IMG119_10001_rqa_data.npz,26,18,5.538461538461538,8,44.44444444444444,4,6,27.77777777777778,16.444444444444443
P34_IMG127_00011_rqa_data.npz,55,44,2.962962962962963,2,4.545454545454546,10,8,20.454545454545453,26.893939393939394
P03_IMG047_00100_rqa_data.npz,16,6,5.0,0,0.0,0,0,0.0,23.333333333333332
P08_IMG005_10100_rqa_data.npz,35,76,12.77310924369748,26,34.21052631578947,50,40,59.21052631578947,31.57894736842105
P22_IMG149_10001_rqa_data.npz,33,8,1.5151515151515151,2,25.0,0,0,0.0,34.375
P13_IMG027_01000_rqa_data.npz,22,19,8.225108225108226,6,31.57894736842105,4,5,23.68421052631579,43.1077694235589
P01_IMG098_00110_rqa_data.npz,20,19,10.0,4,21.05263157894737,10,6,42.10526315789474,22.1606648199446
P17_IMG038_00100_rqa_data.npz,19,19,11.11111111111111,4,21.05263157894737,0,6,15.789473684210526,45.6140350877193
P08_IMG063_00100_rqa_data.npz,15,8,7.619047619047619,2,25.0,4,2,37.5,38.392857142857146
P17_IMG143_00001_rqa_data.npz,62,67,3.5430988894764677,25,37.3134328358209,12,12,17.91044776119403,37.87619280645951
P21_IMG060_00100_rqa_data.npz,35,57,9.579831932773109,15,26.31578947368421,23,29,45.6140350877193,38.23529411764706
P22_IMG054_00100_rqa_data.npz,22,25,10.822510822510823,6,24.0,10,5,30.0,30.666666666666668
P14_IMG111_10001_rqa_data.npz,19,6,3.508771929824561,2,33.333333333333336,0,2,16.666666666666668,23.14814814814815
P17_IMG125_10001_rqa_data.npz,37,38,5.7057057057057055,13,34.21052631578947,8,4,15.789473684210526,40.27777777777778
P29_IMG070_00100_rqa_data.npz,14,14,15.384615384615385,3,21.428571428571427,4,2,21.428571428571427,30.21978021978022
P49_IMG148_10001_rqa_data.npz,31,8,1.7204301075268817,0,0.0,0,0,0.0,42.5
P29_IMG015_01001_rqa_data.npz,14,18,19.78021978021978,13,72.22222222222223,11,13,66.66666666666667,44.87179487179487
P20_IMG138_00111_rqa_data.npz,69,114,4.859335038363171,71,62.280701754385966,30,35,28.50877192982456,13.893188854489164
P15_IMG152_10011_rqa_data.npz,55,44,2.962962962962963,23,52.27272727272727,11,9,22.727272727272727,12.962962962962964
P25_IMG090_00110_rqa_data.npz,16,8,6.666666666666667,2,25.0,0,0,0.0,32.5
P36_IMG083_00100_rqa_data.npz,15,4,3.8095238095238093,0,0.0,0,2,25.0,41.07142857142857
P29_IMG099_00111_rqa_data.npz,18,10,6.5359477124183005,7,70.0,8,6,70.0,8.235294117647058
P36_IMG048_00100_rqa_data.npz,22,5,2.1645021645021645,4,80.0,0,0,0.0,74.28571428571429
P38_IMG012_01001_rqa_data.npz,61,67,3.66120218579235,30,44.776119402985074,12,14,19.402985074626866,31.243781094527364
P44_IMG120_10001_rqa_data.npz,48,51,4.5212765957446805,25,49.01960784313726,18,24,41.1764705882353,17.68877763871506
P47_IMG114_10001_rqa_data.npz,29,12,2.955665024630542,2,16.666666666666668,2,2,16.666666666666668,42.55952380952381
P17_IMG146_10001_rqa_data.npz,65,26,1.25,4,15.384615384615385,0,2,3.8461538461538463,43.44951923076923
P25_IMG140_00111_rqa_data.npz,28,18,4.761904761904762,8,44.44444444444444,2,2,11.11111111111111,23.868312757201647
P08_IMG006_10000_rqa_data.npz,22,10,4.329004329004329,2,20.0,2,4,30.0,20.0
P26_IMG028_01000_rqa_data.npz,29,11,2.70935960591133,0,0.0,2,2,18.181818181818183,21.103896103896105
P34_IMG097_00110_rqa_data.npz,24,26,9.420289855072463,10,38.46153846153846,14,11,48.07692307692308,38.2943143812709
P22_IMG037_00100_rqa_data.npz,16,8,6.666666666666667,0,0.0,0,2,12.5,38.333333333333336
P23_IMG128_01001_rqa_data.npz,28,39,10.317460317460318,27,69.23076923076923,2,0,2.5641025641025643,32.858499525166195
P33_IMG053_00100_rqa_data.npz,20,27,14.210526315789474,14,51.851851851851855,18,18,66.66666666666667,37.42690058479532
P06_IMG144_00001_rqa_data.npz,70,58,2.401656314699793,35,60.3448275862069,15,11,22.413793103448278,8.470764617691154
P30_IMG067_00100_rqa_data.npz,23,35,13.83399209486166,10,28.571428571428573,19,17,51.42857142857143,38.57142857142857
P38_IMG077_00100_rqa_data.npz,32,84,16.93548387096774,37,44.04761904761905,57,48,62.5,28.341013824884794
P24_IMG092_00111_rqa_data.npz,23,20,7.905138339920948,9,45.0,10,12,55.0,29.772727272727273
P30_IMG001_10100_rqa_data.npz,24,33,11.956521739130435,6,18.181818181818183,12,12,36.36363636363637,37.15415019762846
P15_IMG137_00111_rqa_data.npz,41,44,5.365853658536586,27,61.36363636363637,26,31,64.77272727272727,6.931818181818182
P19_IMG002_10100_rqa_data.npz,21,19,9.047619047619047,2,10.526315789473685,10,4,36.8421052631579,34.21052631578947
P12_IMG040_00100_rqa_data.npz,46,39,3.7681159420289854,5,12.820512820512821,0,14,17.94871794871795,31.054131054131055
P49_IMG036_00100_rqa_data.npz,38,53,7.539118065433855,17,32.075471698113205,22,23,42.45283018867924,35.33911269760326
P19_IMG064_00100_rqa_data.npz,20,35,18.42105263157895,6,17.142857142857142,16,12,40.0,36.99248120300752
P02_IMG020_01000_rqa_data.npz,42,29,3.368176538908246,2,6.896551724137931,6,6,20.689655172413794,33.30529857022708
P44_IMG104_00110_rqa_data.npz,16,15,12.5,2,13.333333333333334,4,6,33.333333333333336,38.22222222222222
P01_IMG014_01000_rqa_data.npz,36,27,4.285714285714286,2,7.407407407407407,4,8,22.22222222222222,38.835978835978835
P04_IMG135_10111_rqa_data.npz,26,49,15.076923076923077,21,42.857142857142854,33,17,51.02040816326531,23.183673469387756
P48_IMG129_01001_rqa_data.npz,17,6,4.411764705882353,0,0.0,2,2,33.333333333333336,51.041666666666664
P40_IMG022_01000_rqa_data.npz,19,12,7.017543859649122,5,41.666666666666664,2,2,16.666666666666668,39.81481481481482
P14_IMG009_10100_rqa_data.npz,36,42,6.666666666666667,14,33.333333333333336,14,8,26.19047619047619,40.136054421768705
P48_IMG032_01000_rqa_data.npz,18,5,3.2679738562091503,0,0.0,2,0,20.0,25.88235294117647
P11_IMG011_01001_rqa_data.npz,24,14,5.072463768115942,6,42.857142857142854,2,2,14.285714285714286,30.124223602484474
P28_IMG096_00110_rqa_data.npz,36,27,4.285714285714286,10,37.03703703703704,8,6,25.925925925925927,28.35978835978836
P22_IMG059_00100_rqa_data.npz,34,17,3.0303030303030303,4,23.529411764705884,7,9,47.05882352941177,28.520499108734402
P33_IMG104_00110_rqa_data.npz,13,5,6.410256410256411,3,60.0,0,0,0.0,40.0
P14_IMG007_10000_rqa_data.npz,30,33,7.586206896551724,6,18.181818181818183,7,6,19.696969696969695,39.28944618599791
P24_IMG013_01001_rqa_data.npz,26,16,4.923076923076923,4,25.0,4,2,18.75,14.0
P48_IMG106_10011_rqa_data.npz,27,10,2.849002849002849,0,0.0,0,2,10.0,56.15384615384615
P27_IMG042_00100_rqa_data.npz,14,15,16.483516483516482,2,13.333333333333334,4,8,40.0,39.48717948717949
P37_IMG022_01000_rqa_data.npz,25,76,25.333333333333332,35,46.05263157894737,46,48,61.8421052631579,37.00657894736842
P49_IMG058_00100_rqa_data.npz,34,43,7.664884135472371,10,23.25581395348837,19,18,43.02325581395349,34.6723044397463
P43_IMG097_00110_rqa_data.npz,38,144,20.483641536273115,96,66.66666666666667,105,93,68.75,29.954954954954953
P06_IMG051_00100_rqa_data.npz,42,74,8.59465737514518,25,33.78378378378378,43,38,54.729729729729726,34.70665787738958
P05_IMG065_00100_rqa_data.npz,23,12,4.743083003952569,0,0.0,4,0,16.666666666666668,47.34848484848485
P41_IMG048_00100_rqa_data.npz,42,26,3.0197444831591174,10,38.46153846153846,7,4,21.153846153846153,25.234521575984992
P16_IMG031_01000_rqa_data.npz,21,37,17.61904761904762,9,24.324324324324323,20,23,58.108108108108105,32.432432432432435
P28_IMG145_00011_rqa_data.npz,53,51,3.7010159651669086,16,31.372549019607842,14,12,25.49019607843137,10.444947209653092
P33_IMG120_10001_rqa_data.npz,21,23,10.952380952380953,19,82.6086956521739,16,15,67.3913043478261,11.956521739130435
P30_IMG114_10001_rqa_data.npz,20,7,3.6842105263157894,2,28.571428571428573,2,4,42.857142857142854,25.56390977443609
P09_IMG136_00111_rqa_data.npz,39,13,1.7543859649122806,4,30.76923076923077,5,3,30.76923076923077,7.894736842105263
P10_IMG124_10111_rqa_data.npz,24,10,3.6231884057971016,0,0.0,2,0,10.0,24.782608695652176
P08_IMG008_10100_rqa_data.npz,13,12,15.384615384615385,3,25.0,4,4,33.333333333333336,37.5
P48_IMG100_00111_rqa_data.npz,21,8,3.8095238095238093,0,0.0,0,0,0.0,20.625
P47_IMG001_10100_rqa_data.npz,19,24,14.035087719298245,4,16.666666666666668,5,16,43.75,29.62962962962963
P08_IMG113_10101_rqa_data.npz,27,16,4.5584045584045585,6,37.5,4,5,28.125,23.317307692307693
P12_IMG086_00100_rqa_data.npz,6,4,26.666666666666668,2,50.0,2,2,50.0,35.0
P01_IMG095_00110_rqa_data.npz,13,14,17.94871794871795,7,50.0,0,0,0.0,41.07142857142857
P17_IMG035_00100_rqa_data.npz,36,48,7.619047619047619,17,35.416666666666664,12,6,18.75,35.05952380952381
P44_IMG053_00100_rqa_data.npz,15,11,10.476190476190476,6,54.54545454545455,4,2,27.272727272727273,57.79220779220779
P47_IMG067_00100_rqa_data.npz,42,131,15.21486643437863,56,42.74809160305343,71,78,56.87022900763359,36.86464345559486
P28_IMG126_00011_rqa_data.npz,27,15,4.273504273504273,6,40.0,0,0,0.0,32.56410256410256
P20_IMG150_10011_rqa_data.npz,70,55,2.277432712215321,26,47.27272727272727,20,17,33.63636363636363,15.494071146245059
P02_IMG117_10111_rqa_data.npz,24,17,6.159420289855072,2,11.764705882352942,4,8,35.294117647058826,35.549872122762146
P11_IMG079_00100_rqa_data.npz,20,20,10.526315789473685,4,20.0,5,4,22.5,30.0
P01_IMG123_10111_rqa_data.npz,19,14,8.187134502923977,2,14.285714285714286,0,5,17.857142857142858,32.53968253968254
P19_IMG069_00100_rqa_data.npz,28,8,2.1164021164021163,4,50.0,0,2,12.5,22.22222222222222
P03_IMG081_00100_rqa_data.npz,21,11,5.238095238095238,2,18.181818181818183,0,0,0.0,38.63636363636363
P01_IMG019_01000_rqa_data.npz,7,0,0.0,0,0.0,0,0,0.0,0.0
P24_IMG108_10001_rqa_data.npz,36,19,3.015873015873016,8,42.10526315789474,4,2,15.789473684210526,31.278195488721803
P03_IMG132_00101_rqa_data.npz,21,4,1.9047619047619047,2,50.0,0,0,0.0,20.0
P14_IMG062_00100_rqa_data.npz,28,27,7.142857142857143,14,51.851851851851855,16,4,37.03703703703704,32.37311385459534
P17_IMG056_00100_rqa_data.npz,51,53,4.1568627450980395,11,20.754716981132077,8,12,18.867924528301888,40.905660377358494
P41_IMG083_00100_rqa_data.npz,36,67,10.634920634920634,30,44.776119402985074,42,24,49.25373134328358,21.83368869936034
P13_IMG084_00101_rqa_data.npz,18,23,15.032679738562091,6,26.08695652173913,13,13,56.52173913043478,35.0383631713555
P18_IMG131_00111_rqa_data.npz,57,94,5.889724310776942,25,26.595744680851062,42,34,40.42553191489362,28.628419452887538
P14_IMG004_10100_rqa_data.npz,31,42,9.03225806451613,17,40.476190476190474,21,12,39.285714285714285,31.984126984126984
P15_IMG089_00110_rqa_data.npz,37,44,6.606606606606607,9,20.454545454545453,5,4,10.227272727272727,33.648989898989896
P35_IMG071_00100_rqa_data.npz,25,17,5.666666666666667,8,47.05882352941177,0,0,0.0,51.470588235294116
P36_IMG045_00100_rqa_data.npz,27,27,7.6923076923076925,5,18.51851851851852,2,10,22.22222222222222,42.16524216524216
P43_IMG127_00011_rqa_data.npz,41,48,5.853658536585366,15,31.25,22,18,41.666666666666664,18.177083333333332
P08_IMG110_10001_rqa_data.npz,21,9,4.285714285714286,3,33.333333333333336,4,0,22.22222222222222,17.22222222222222
P47_IMG119_10001_rqa_data.npz,27,6,1.7094017094017093,2,33.333333333333336,0,0,0.0,20.512820512820515
P26_IMG025_01000_rqa_data.npz,42,51,5.923344947735192,12,23.529411764705884,28,15,42.15686274509804,29.890004782400766
P22_IMG103_00110_rqa_data.npz,30,24,5.517241379310345,2,8.333333333333334,4,12,33.333333333333336,39.798850574712645
P25_IMG074_00101_rqa_data.npz,20,12,6.315789473684211,2,16.666666666666668,0,0,0.0,34.64912280701754
P39_IMG091_00110_rqa_data.npz,47,177,16.37372802960222,70,39.548022598870055,119,98,61.29943502824859,28.174895603045936
P41_IMG131_00111_rqa_data.npz,42,61,7.084785133565622,16,26.229508196721312,34,13,38.52459016393443,27.469012395041982
