trial_id,participant_id,image_id,timestamp_ms,left_gaze_point_on_display_area,right_gaze_point_on_display_area,left_gaze_point_validity,right_gaze_point_validity,left_pupil_diameter,right_pupil_diameter
P01_IMG001_10000,P01,IMG001,5391.276,"(0.7174107432365417, 0.8472141623497009)","(0.7151930332183838, 0.8487511277198792)",1,1,4.07098388671875,4.0402069091796875
P01_IMG001_10000,P01,IMG001,5407.874,"(0.715050995349884, 0.845676600933075)","(0.713143527507782, 0.854747474193573)",1,1,4.0769500732421875,4.0421142578125
P01_IMG001_10000,P01,IMG001,5424.41,"(0.7209577560424805, 0.8389779329299927)","(0.7121978998184204, 0.8493971824645996)",1,1,4.0283050537109375,4.0425262451171875
P01_IMG001_10000,P01,IMG001,5441.192,"(0.7139443755149841, 0.8412073850631714)","(0.7121398448944092, 0.8522541522979736)",1,1,3.993927001953125,4.0338287353515625
P01_IMG001_10000,P01,IMG001,5457.795,"(0.7141265869140625, 0.8439806699752808)","(0.714430570602417, 0.8539666533470154)",1,1,4.0018768310546875,4.0235137939453125
P01_IMG001_10000,P01,IMG001,5474.279,"(0.7168005108833313, 0.8475238084793091)","(0.7124044895172119, 0.8534552454948425)",1,1,3.9858551025390625,4.011383056640625
P01_IMG001_10000,P01,IMG001,5491.108,"(0.7137086391448975, 0.8446812033653259)","(0.7092288136482239, 0.8559736013412476)",1,1,3.9797210693359375,4.011199951171875
P01_IMG001_10000,P01,IMG001,5507.715,"(0.7140835523605347, 0.8426383137702942)","(0.7126625180244446, 0.8590339422225952)",1,1,3.962371826171875,4.0111083984375
P01_IMG001_10000,P01,IMG001,5524.245,"(0.7162187695503235, 0.8528066277503967)","(0.711087167263031, 0.8629188537597656)",1,1,3.9712371826171875,4.0081329345703125
P01_IMG001_10000,P01,IMG001,5541.023,"(0.7117483019828796, 0.8407353162765503)","(0.711574912071228, 0.8667266368865967)",1,1,3.9367218017578125,3.9960479736328125
P01_IMG001_10000,P01,IMG001,5557.635,"(0.7105945944786072, 0.8355465531349182)","(0.7090950608253479, 0.8671942353248596)",1,1,3.9389801025390625,4.006744384765625
P01_IMG001_10000,P01,IMG001,5574.212,"(0.7138739824295044, 0.8297098875045776)","(0.7086890935897827, 0.871314287185669)",1,1,3.9101715087890625,4.0171051025390625
P01_IMG001_10000,P01,IMG001,5590.938,"(0.7152096629142761, 0.8313782811164856)","(0.7086005210876465, 0.869110107421875)",1,1,3.8999786376953125,4.00146484375
P01_IMG001_10000,P01,IMG001,5607.551,"(0.7081116437911987, 0.8341200351715088)","(0.7103071212768555, 0.8669036030769348)",1,1,3.9259490966796875,3.9919586181640625
P01_IMG001_10000,P01,IMG001,5624.08,"(0.7069993019104004, 0.8297989368438721)","(0.707691490650177, 0.8708129525184631)",1,1,3.91552734375,4.0203399658203125
P01_IMG001_10000,P01,IMG001,5640.854,"(0.7081463932991028, 0.8101369142532349)","(0.7026461958885193, 0.8529965877532959)",1,1,3.9167022705078125,4.0319061279296875
P01_IMG001_10000,P01,IMG001,5657.471,"(nan, nan)","(0.6845566630363464, 0.8186512589454651)",0,1,nan,4.0099639892578125
P01_IMG001_10000,P01,IMG001,5674.047,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,5690.77,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,5707.396,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,5724.013,"(nan, nan)","(nan, nan)",0,0,nan,nan
P01_IMG001_10000,P01,IMG001,5740.782,"(0.37175002694129944, 0.3228479325771332)","(nan, nan)",1,0,3.4702301025390625,nan
P01_IMG001_10000,P01,IMG001,5757.436,"(0.3911847770214081, 0.3398289978504181)","(0.42835333943367004, 0.35777586698532104)",1,1,3.4967041015625,3.8060455322265625
P01_IMG001_10000,P01,IMG001,5773.979,"(0.4074063301086426, 0.27072837948799133)","(0.4303975999355316, 0.3377164602279663)",1,1,3.769317626953125,3.90374755859375
P01_IMG001_10000,P01,IMG001,5790.601,"(0.40338847041130066, 0.212828129529953)","(0.4230201542377472, 0.2573184370994568)",1,1,3.8646240234375,4.0938720703125
P01_IMG002_10100,P01,IMG002,0.0,"(0.567290186882019, 0.45255547761917114)","(0.5610877275466919, 0.43162405490875244)",1,1,3.90667724609375,4.01556396484375
P01_IMG002_10100,P01,IMG002,16.369,"(0.5697757005691528, 0.45586714148521423)","(0.5624819397926331, 0.42479830980300903)",1,1,3.8880462646484375,4.0049896240234375
P01_IMG002_10100,P01,IMG002,33.138,"(0.5678296685218811, 0.46440327167510986)","(0.5632882118225098, 0.42201510071754456)",1,1,3.9095306396484375,3.9921875
P01_IMG002_10100,P01,IMG002,49.916,"(0.5700028538703918, 0.4564056992530823)","(0.5640638470649719, 0.42368388175964355)",1,1,3.9055633544921875,3.992645263671875
P01_IMG002_10100,P01,IMG002,66.289,"(0.5665571093559265, 0.449470579624176)","(0.5622040629386902, 0.4361457824707031)",1,1,3.89520263671875,4.0156402587890625
P01_IMG002_10100,P01,IMG002,83.104,"(0.5686969757080078, 0.45633092522621155)","(0.5608761310577393, 0.43474388122558594)",1,1,3.89874267578125,4.0129547119140625
P01_IMG002_10100,P01,IMG002,99.734,"(0.5670967698097229, 0.4547179341316223)","(0.5608209371566772, 0.43702802062034607)",1,1,3.9037933349609375,4.01947021484375
P01_IMG002_10100,P01,IMG002,116.209,"(0.5680401921272278, 0.4523811340332031)","(0.5613002777099609, 0.4361705482006073)",1,1,3.9005889892578125,4.0295867919921875
P01_IMG002_10100,P01,IMG002,133.07,"(0.5663013458251953, 0.45546555519104004)","(0.56122887134552, 0.43695712089538574)",1,1,3.90740966796875,4.0294036865234375
P01_IMG002_10100,P01,IMG002,149.746,"(0.5637195706367493, 0.4558388888835907)","(0.5613224506378174, 0.4410983622074127)",1,1,3.895721435546875,4.0302886962890625
P01_IMG002_10100,P01,IMG002,166.124,"(0.5654081106185913, 0.45516303181648254)","(0.5612967610359192, 0.4435521364212036)",1,1,3.8922882080078125,4.0345611572265625
P01_IMG002_10100,P01,IMG002,182.94,"(0.5661594867706299, 0.4487011134624481)","(0.5614091157913208, 0.43014129996299744)",1,1,3.8952789306640625,4.013885498046875
P01_IMG002_10100,P01,IMG002,199.663,"(0.5639640688896179, 0.45114269852638245)","(0.5624161958694458, 0.42934128642082214)",1,1,3.8951263427734375,4.0230712890625
P01_IMG002_10100,P01,IMG002,216.045,"(0.5513371229171753, 0.42847856879234314)","(0.548017144203186, 0.4040898084640503)",1,1,3.9200286865234375,4.025299072265625
P01_IMG002_10100,P01,IMG002,232.907,"(0.5137782096862793, 0.3872734308242798)","(0.5173846483230591, 0.37416452169418335)",1,1,3.8969879150390625,4.0550689697265625
P01_IMG002_10100,P01,IMG002,249.579,"(0.45440909266471863, 0.35009145736694336)","(0.45354175567626953, 0.3372567594051361)",1,1,3.903289794921875,4.10797119140625
P01_IMG002_10100,P01,IMG002,265.966,"(0.44567182660102844, 0.34399789571762085)","(0.4405048191547394, 0.32824060320854187)",1,1,3.9215545654296875,4.1133880615234375
P01_IMG002_10100,P01,IMG002,282.776,"(0.44637542963027954, 0.33835044503211975)","(0.43676939606666565, 0.32611244916915894)",1,1,3.9044036865234375,4.114959716796875
P01_IMG002_10100,P01,IMG002,299.398,"(0.4497254490852356, 0.3373553454875946)","(0.43686607480049133, 0.3221874237060547)",1,1,3.9123382568359375,4.1061553955078125
P01_IMG002_10100,P01,IMG002,315.882,"(0.4456135630607605, 0.33471134305000305)","(0.4385373890399933, 0.3225022256374359)",1,1,3.9140167236328125,4.1113739013671875
P01_IMG002_10100,P01,IMG002,332.742,"(0.44557154178619385, 0.3364385962486267)","(0.4404166042804718, 0.3152182400226593)",1,1,3.9269256591796875,4.091461181640625
P01_IMG002_10100,P01,IMG002,349.41,"(0.44863787293434143, 0.3343988358974457)","(0.43927624821662903, 0.31408756971359253)",1,1,3.936553955078125,4.10406494140625
P01_IMG002_10100,P01,IMG002,365.802,"(0.45068472623825073, 0.32802093029022217)","(0.44050663709640503, 0.3176065981388092)",1,1,3.921234130859375,4.0985870361328125
P01_IMG002_10100,P01,IMG002,382.612,"(0.44687536358833313, 0.32766300439834595)","(0.4397488832473755, 0.3183192312717438)",1,1,3.90057373046875,4.091033935546875
P01_IMG002_10100,P01,IMG002,399.325,"(0.44661059975624084, 0.3269602954387665)","(0.4393145442008972, 0.32184937596321106)",1,1,3.895965576171875,4.08502197265625
P01_IMG002_10100,P01,IMG002,415.722,"(0.44768568873405457, 0.3322930634021759)","(0.43980872631073, 0.3207661807537079)",1,1,3.8898468017578125,4.0716705322265625
P01_IMG002_10100,P01,IMG002,432.579,"(0.4305820167064667, 0.31792181730270386)","(0.42387089133262634, 0.3116372227668762)",1,1,3.890716552734375,4.072662353515625
P01_IMG002_10100,P01,IMG002,449.242,"(0.4039745628833771, 0.2947547435760498)","(0.39696967601776123, 0.29346877336502075)",1,1,3.8466339111328125,4.0635833740234375
P01_IMG002_10100,P01,IMG002,465.648,"(0.3981430232524872, 0.2887125313282013)","(0.39847809076309204, 0.2952786684036255)",1,1,3.8338165283203125,4.0193328857421875
P01_IMG002_10100,P01,IMG002,482.449,"(0.3960200548171997, 0.28537264466285706)","(0.3954550623893738, 0.28971168398857117)",1,1,3.820770263671875,4.01263427734375
P01_IMG002_10100,P01,IMG002,499.158,"(0.40073221921920776, 0.2935405373573303)","(0.3995838463306427, 0.28114059567451477)",1,1,3.800994873046875,4.00274658203125
P01_IMG002_10100,P01,IMG002,515.568,"(0.3997030258178711, 0.2882521450519562)","(0.39798641204833984, 0.28080713748931885)",1,1,3.801116943359375,4.0057373046875
P01_IMG002_10100,P01,IMG002,532.415,"(0.3993207812309265, 0.29258251190185547)","(0.39831307530403137, 0.2858332395553589)",1,1,3.7935638427734375,3.9850006103515625
P01_IMG002_10100,P01,IMG002,549.074,"(0.39720556139945984, 0.28323885798454285)","(0.39737454056739807, 0.28637614846229553)",1,1,3.79071044921875,3.9811553955078125
P01_IMG002_10100,P01,IMG002,565.488,"(0.3992791771888733, 0.28336775302886963)","(0.3968251943588257, 0.28456491231918335)",1,1,3.78082275390625,3.96148681640625
P01_IMG002_10100,P01,IMG002,582.285,"(0.4002445638179779, 0.2823517918586731)","(0.39549630880355835, 0.2861524224281311)",1,1,3.77557373046875,3.9609527587890625
P01_IMG002_10100,P01,IMG002,598.989,"(0.4009118974208832, 0.2745330333709717)","(0.39425089955329895, 0.28823667764663696)",1,1,3.770294189453125,3.966461181640625
P01_IMG002_10100,P01,IMG002,615.408,"(0.4000624418258667, 0.28645262122154236)","(0.3958514332771301, 0.27819645404815674)",1,1,3.7690277099609375,3.9563751220703125
P01_IMG002_10100,P01,IMG002,632.154,"(0.4023025929927826, 0.2843586504459381)","(0.39580345153808594, 0.2724607586860657)",1,1,3.7764129638671875,3.953521728515625
P01_IMG002_10100,P01,IMG002,648.904,"(0.39842838048934937, 0.28169265389442444)","(0.3950749635696411, 0.2748372256755829)",1,1,3.7834014892578125,3.9633026123046875
P01_IMG002_10100,P01,IMG002,665.328,"(0.3979962468147278, 0.278613805770874)","(0.3937234580516815, 0.2719072103500366)",1,1,3.80108642578125,3.9604339599609375
P01_IMG002_10100,P01,IMG002,682.121,"(0.399619460105896, 0.2685907185077667)","(0.39947643876075745, 0.27465182542800903)",1,1,3.7801055908203125,3.962738037109375
P01_IMG002_10100,P01,IMG002,698.821,"(0.40026047825813293, 0.26649409532546997)","(0.3966822326183319, 0.2749171853065491)",1,1,3.792083740234375,3.9582672119140625
P01_IMG002_10100,P01,IMG002,715.249,"(0.3979406952857971, 0.27381256222724915)","(0.39517271518707275, 0.2735693156719208)",1,1,3.80419921875,3.9674530029296875
P01_IMG002_10100,P01,IMG002,731.991,"(0.3984696567058563, 0.2788904905319214)","(0.393642783164978, 0.2714376151561737)",1,1,3.8128509521484375,3.9549713134765625
P01_IMG002_10100,P01,IMG002,748.737,"(0.3973710536956787, 0.2776283025741577)","(0.3939916491508484, 0.28020620346069336)",1,1,3.827423095703125,3.9715118408203125
P01_IMG002_10100,P01,IMG002,765.17,"(0.39069971442222595, 0.27846747636795044)","(0.3855777382850647, 0.2886050343513489)",1,1,3.831268310546875,3.9913177490234375
P01_IMG002_10100,P01,IMG002,781.957,"(0.3919847309589386, 0.28234222531318665)","(0.38320842385292053, 0.28652432560920715)",1,1,3.827850341796875,4.00115966796875
P01_IMG002_10100,P01,IMG002,798.653,"(0.39068078994750977, 0.28310656547546387)","(0.3820055425167084, 0.28413546085357666)",1,1,3.8428497314453125,4.02685546875
P01_IMG002_10100,P01,IMG002,815.09,"(0.39061516523361206, 0.2879990041255951)","(0.38238033652305603, 0.27987292408943176)",1,1,3.8678741455078125,4.0381927490234375
P01_IMG002_10100,P01,IMG002,831.923,"(0.38880282640457153, 0.28941842913627625)","(0.3839317858219147, 0.28512507677078247)",1,1,3.8792724609375,4.0370330810546875
P01_IMG002_10100,P01,IMG002,848.568,"(0.39006420969963074, 0.29006442427635193)","(0.38297387957572937, 0.2848912477493286)",1,1,3.884368896484375,4.049163818359375
P01_IMG002_10100,P01,IMG002,865.01,"(0.3900478184223175, 0.2849925458431244)","(0.38220030069351196, 0.279455304145813)",1,1,3.889190673828125,4.0521087646484375
P01_IMG002_10100,P01,IMG002,881.793,"(0.39086899161338806, 0.28207239508628845)","(0.38355395197868347, 0.2810332477092743)",1,1,3.8967742919921875,4.0609588623046875
P01_IMG002_10100,P01,IMG002,898.483,"(0.3903135657310486, 0.2854468822479248)","(0.38419684767723083, 0.2853180170059204)",1,1,3.9029083251953125,4.06622314453125
P01_IMG002_10100,P01,IMG002,914.931,"(0.3931650221347809, 0.29228588938713074)","(0.38475802540779114, 0.28761544823646545)",1,1,3.9113311767578125,4.07586669921875
P01_IMG002_10100,P01,IMG002,931.76,"(0.3924148678779602, 0.29490968585014343)","(0.3850119113922119, 0.28779664635658264)",1,1,3.937530517578125,4.0926666259765625
P01_IMG002_10100,P01,IMG002,948.4,"(0.3922636806964874, 0.2900409698486328)","(0.3836968243122101, 0.2771925628185272)",1,1,3.929962158203125,4.0952606201171875
P01_IMG002_10100,P01,IMG002,964.851,"(0.3894968330860138, 0.29024001955986023)","(0.38329634070396423, 0.27551811933517456)",1,1,3.93780517578125,4.094085693359375
P01_IMG002_10100,P01,IMG002,981.629,"(0.39151906967163086, 0.28733009099960327)","(0.3812645375728607, 0.28331318497657776)",1,1,3.9485015869140625,4.115081787109375
P01_IMG002_10100,P01,IMG002,998.316,"(0.3937007188796997, 0.2854975759983063)","(0.3865448832511902, 0.28299573063850403)",1,1,3.959991455078125,4.1191558837890625
P01_IMG002_10100,P01,IMG002,1014.772,"(0.39351972937583923, 0.28312113881111145)","(0.38584253191947937, 0.284344345331192)",1,1,3.978668212890625,4.1224212646484375
P01_IMG002_10100,P01,IMG002,1031.596,"(0.3917424976825714, 0.2752232849597931)","(0.38459381461143494, 0.281584233045578)",1,1,3.979827880859375,4.12908935546875
P01_IMG002_10100,P01,IMG002,1048.232,"(nan, nan)","(0.38620686531066895, 0.2836996912956238)",0,1,nan,4.144805908203125
P01_IMG002_10100,P01,IMG002,1064.692,"(0.3889760673046112, 0.2928909659385681)","(0.387414813041687, 0.2792906165122986)",1,1,3.9557342529296875,4.15106201171875
P01_IMG002_10100,P01,IMG002,1081.466,"(0.3889431953430176, 0.29181981086730957)","(0.3866289258003235, 0.27581945061683655)",1,1,3.965728759765625,4.1593475341796875
P01_IMG002_10100,P01,IMG002,1098.147,"(nan, nan)","(0.3841996490955353, 0.2765792906284332)",0,1,nan,4.170745849609375
P01_IMG002_10100,P01,IMG002,1114.612,"(0.39566460251808167, 0.2785845100879669)","(0.38580214977264404, 0.2785947620868683)",1,1,3.9712066650390625,4.1829833984375
P01_IMG002_10100,P01,IMG002,1131.432,"(0.3916262090206146, 0.2872155010700226)","(0.3835757076740265, 0.2831060588359833)",1,1,3.99066162109375,4.1841278076171875
P01_IMG002_10100,P01,IMG002,1148.063,"(nan, nan)","(0.3826194405555725, 0.2818823754787445)",0,1,nan,4.184783935546875
P01_IMG002_10100,P01,IMG002,1164.533,"(0.3895036280155182, 0.28839415311813354)","(0.3834620714187622, 0.27947333455085754)",1,1,3.995574951171875,4.1934661865234375
P01_IMG002_10100,P01,IMG002,1181.302,"(0.39001962542533875, 0.29623377323150635)","(0.3849053382873535, 0.27664318680763245)",1,1,3.995697021484375,4.2118377685546875
P01_IMG002_10100,P01,IMG002,1197.979,"(0.4222751259803772, 0.3067411482334137)","(0.42155250906944275, 0.30076584219932556)",1,1,4.0725860595703125,4.21661376953125
P01_IMG002_10100,P01,IMG002,1214.453,"(0.5385404229164124, 0.3295333981513977)","(0.5434873104095459, 0.3368542790412903)",1,1,4.11572265625,4.2091522216796875
P01_IMG002_10100,P01,IMG002,1231.171,"(0.6173256039619446, 0.3279682695865631)","(0.6179347038269043, 0.3394179046154022)",1,1,4.13427734375,4.191162109375
P01_IMG002_10100,P01,IMG002,1247.894,"(0.6712704300880432, 0.32521703839302063)","(0.6645892262458801, 0.33964261412620544)",1,1,4.126495361328125,4.1902008056640625
P01_IMG002_10100,P01,IMG002,1264.383,"(0.6723292469978333, 0.3296773135662079)","(0.6641808748245239, 0.3495618999004364)",1,1,4.1405792236328125,4.194580078125
P01_IMG002_10100,P01,IMG002,1281.138,"(0.66778564453125, 0.3219926655292511)","(0.6662368774414062, 0.34651362895965576)",1,1,4.128448486328125,4.2085418701171875
P01_IMG002_10100,P01,IMG002,1297.811,"(0.6696804761886597, 0.31545644998550415)","(0.6638363599777222, 0.33739638328552246)",1,1,4.1241455078125,4.2017364501953125
P01_IMG002_10100,P01,IMG002,1314.313,"(0.6694157123565674, 0.32286104559898376)","(0.6645573377609253, 0.3397287428379059)",1,1,4.1194610595703125,4.204559326171875
P01_IMG002_10100,P01,IMG002,1331.008,"(0.6697705388069153, 0.32755520939826965)","(0.6650419235229492, 0.3370042145252228)",1,1,4.13726806640625,4.201446533203125
P01_IMG002_10100,P01,IMG002,1347.726,"(0.6702404022216797, 0.31694135069847107)","(0.6645336747169495, 0.3431159257888794)",1,1,4.1507568359375,4.20928955078125
P01_IMG002_10100,P01,IMG002,1364.233,"(0.6731135845184326, 0.3202226459980011)","(0.6645334959030151, 0.3353095054626465)",1,1,4.1622314453125,4.2251129150390625
P01_IMG002_10100,P01,IMG002,1380.975,"(0.6719633340835571, 0.317963570356369)","(0.66499924659729, 0.3318333923816681)",1,1,4.158203125,4.2264251708984375
P01_IMG002_10100,P01,IMG002,1397.642,"(0.672531247138977, 0.31477200984954834)","(0.6614199280738831, 0.32951682806015015)",1,1,4.161376953125,4.238494873046875
P01_IMG002_10100,P01,IMG002,1414.158,"(0.6674015522003174, 0.3146297335624695)","(0.6642946004867554, 0.330809086561203)",1,1,4.171051025390625,4.22869873046875
P01_IMG002_10100,P01,IMG002,1430.844,"(0.6699658632278442, 0.3126458525657654)","(0.6635634899139404, 0.33613839745521545)",1,1,4.1592559814453125,4.2315826416015625
P01_IMG002_10100,P01,IMG002,1447.654,"(0.6724950671195984, 0.3177700638771057)","(0.6643872857093811, 0.33331605792045593)",1,1,4.17071533203125,4.24078369140625
P01_IMG002_10100,P01,IMG002,1464.083,"(0.6712492108345032, 0.31354016065597534)","(0.6625215411186218, 0.3384059965610504)",1,1,4.183990478515625,4.2554168701171875
P01_IMG002_10100,P01,IMG002,1480.81,"(0.6703990697860718, 0.3087064325809479)","(0.6625083088874817, 0.3342660069465637)",1,1,4.1756591796875,4.264373779296875
P01_IMG002_10100,P01,IMG002,1497.57,"(0.6798462867736816, 0.3175896406173706)","(0.6726839542388916, 0.3359411954879761)",1,1,4.1903839111328125,4.271453857421875
P01_IMG002_10100,P01,IMG002,1514.003,"(0.6793870329856873, 0.31342440843582153)","(0.6729734539985657, 0.3359724283218384)",1,1,4.208221435546875,4.2766571044921875
P01_IMG002_10100,P01,IMG002,1530.68,"(0.6775925159454346, 0.313448041677475)","(0.6710535287857056, 0.33784592151641846)",1,1,4.1965484619140625,4.278778076171875
P01_IMG002_10100,P01,IMG002,1547.485,"(0.6763876676559448, 0.3110752999782562)","(0.6737552881240845, 0.3333510160446167)",1,1,4.2047119140625,4.2775421142578125
P01_IMG002_10100,P01,IMG002,1563.918,"(0.6748165488243103, 0.3162066340446472)","(0.6720033288002014, 0.3348143696784973)",1,1,4.2075347900390625,4.2914276123046875
P01_IMG002_10100,P01,IMG002,1580.646,"(0.6772733926773071, 0.310100793838501)","(0.6754761934280396, 0.3367082476615906)",1,1,4.1891326904296875,4.28448486328125
P01_IMG002_10100,P01,IMG002,1597.401,"(0.676763653755188, 0.3106346130371094)","(0.6733906865119934, 0.3383615016937256)",1,1,4.180084228515625,4.28253173828125
P01_IMG002_10100,P01,IMG002,1613.839,"(0.6095359325408936, 0.3271818161010742)","(0.6091791391372681, 0.3191416263580322)",1,1,4.2288970947265625,4.316162109375
P01_IMG002_10100,P01,IMG002,1630.516,"(0.515034556388855, 0.32593971490859985)","(0.5226771831512451, 0.2989899516105652)",1,1,4.208984375,4.3491058349609375
P01_IMG002_10100,P01,IMG002,1647.317,"(0.4274742603302002, 0.30058029294013977)","(0.41973063349723816, 0.2809465229511261)",1,1,4.17041015625,4.355560302734375
P01_IMG002_10100,P01,IMG002,1663.755,"(0.4257136583328247, 0.29653123021125793)","(0.41892290115356445, 0.281358927488327)",1,1,4.1786651611328125,4.361328125
P01_IMG002_10100,P01,IMG002,1680.482,"(0.4288613498210907, 0.2914260923862457)","(0.4184894859790802, 0.28659385442733765)",1,1,4.159027099609375,4.3492431640625
P01_IMG002_10100,P01,IMG002,1697.136,"(0.42749470472335815, 0.2921852171421051)","(0.41945093870162964, 0.2953733503818512)",1,1,4.143951416015625,4.340240478515625
P01_IMG002_10100,P01,IMG002,1713.665,"(0.426576167345047, 0.2990122437477112)","(0.421034574508667, 0.2963804602622986)",1,1,4.1360626220703125,4.3455352783203125
P01_IMG002_10100,P01,IMG002,1730.448,"(0.4276224970817566, 0.2994905114173889)","(0.419220507144928, 0.29467514157295227)",1,1,4.1500244140625,4.3431854248046875
P01_IMG002_10100,P01,IMG002,1747.148,"(0.4290529787540436, 0.30499258637428284)","(0.418430894613266, 0.2890036106109619)",1,1,4.145843505859375,4.3430938720703125
P01_IMG002_10100,P01,IMG002,1763.585,"(0.4263938069343567, 0.30212295055389404)","(0.41923224925994873, 0.2872518301010132)",1,1,4.1586151123046875,4.3440704345703125
P01_IMG002_10100,P01,IMG002,1780.317,"(0.42490729689598083, 0.29496148228645325)","(0.41824835538864136, 0.29505887627601624)",1,1,4.1506500244140625,4.3460540771484375
P01_IMG002_10100,P01,IMG002,1796.967,"(0.4269520044326782, 0.30201637744903564)","(0.4185298979282379, 0.28863808512687683)",1,1,4.1549835205078125,4.34405517578125
P01_IMG002_10100,P01,IMG002,1813.505,"(0.4273723363876343, 0.3102213442325592)","(0.4189368188381195, 0.27738627791404724)",1,1,4.1660003662109375,4.369537353515625
P01_IMG002_10100,P01,IMG002,1830.283,"(0.42695489525794983, 0.3114953339099884)","(0.4208092987537384, 0.28006765246391296)",1,1,4.1645965576171875,4.36553955078125
P01_IMG002_10100,P01,IMG002,1846.98,"(0.4263119399547577, 0.30944663286209106)","(0.42107006907463074, 0.28407347202301025)",1,1,4.1790313720703125,4.367645263671875
P01_IMG002_10100,P01,IMG002,1863.426,"(0.4252084195613861, 0.305060476064682)","(0.4227018356323242, 0.2837677597999573)",1,1,4.1775360107421875,4.372833251953125
P01_IMG002_10100,P01,IMG002,1880.25,"(0.4241935908794403, 0.3054409325122833)","(0.4225981533527374, 0.2802155315876007)",1,1,4.19427490234375,4.3878021240234375
P01_IMG002_10100,P01,IMG002,1896.895,"(0.4064065217971802, 0.29202109575271606)","(0.3942340314388275, 0.2790943682193756)",1,1,4.21630859375,4.4080047607421875
P01_IMG002_10100,P01,IMG002,1913.346,"(0.3893037438392639, 0.2831994891166687)","(0.38067424297332764, 0.27842819690704346)",1,1,4.2193450927734375,4.41058349609375
P01_IMG002_10100,P01,IMG002,1930.12,"(0.39261549711227417, 0.28260695934295654)","(0.3826560378074646, 0.2727309763431549)",1,1,4.22314453125,4.418731689453125
P01_IMG002_10100,P01,IMG002,1946.81,"(0.3939770758152008, 0.2872447371482849)","(0.38200482726097107, 0.26447242498397827)",1,1,4.2391357421875,4.404632568359375
P01_IMG002_10100,P01,IMG002,1963.262,"(0.3930684030056, 0.28358781337738037)","(0.3827536404132843, 0.27012068033218384)",1,1,4.2438812255859375,4.4233551025390625
P01_IMG002_10100,P01,IMG002,1980.086,"(0.3899199962615967, 0.29079926013946533)","(0.38004007935523987, 0.2784820795059204)",1,1,4.24700927734375,4.4260101318359375
P01_IMG002_10100,P01,IMG002,1996.726,"(0.39211684465408325, 0.29110801219940186)","(0.3837357461452484, 0.27529552578926086)",1,1,4.2616729736328125,4.419891357421875
P01_IMG002_10100,P01,IMG002,2013.182,"(0.3880549371242523, 0.2897767126560211)","(0.38392093777656555, 0.281772255897522)",1,1,4.2748565673828125,4.4325408935546875
P01_IMG002_10100,P01,IMG002,2029.955,"(0.38912808895111084, 0.2804393768310547)","(0.3823118805885315, 0.2741188406944275)",1,1,4.2754364013671875,4.4271240234375
P01_IMG002_10100,P01,IMG002,2046.641,"(0.39122340083122253, 0.2841658294200897)","(0.38308876752853394, 0.27385571599006653)",1,1,4.2889251708984375,4.441131591796875
P01_IMG002_10100,P01,IMG002,2063.102,"(0.3945634961128235, 0.29337719082832336)","(0.3862209916114807, 0.2767723798751831)",1,1,4.3046417236328125,4.4673919677734375
P01_IMG002_10100,P01,IMG002,2079.826,"(0.39536163210868835, 0.29520803689956665)","(0.3845604360103607, 0.27842020988464355)",1,1,4.3098602294921875,4.452423095703125
P01_IMG002_10100,P01,IMG002,2096.558,"(0.39513856172561646, 0.2911083698272705)","(0.3859676718711853, 0.27254050970077515)",1,1,4.314208984375,4.44378662109375
P01_IMG002_10100,P01,IMG002,2113.018,"(0.39543241262435913, 0.29315683245658875)","(0.3865790367126465, 0.26789283752441406)",1,1,4.3269500732421875,4.4528961181640625
P01_IMG002_10100,P01,IMG002,2129.792,"(0.39316505193710327, 0.291111022233963)","(0.3867831826210022, 0.2654305696487427)",1,1,4.3336029052734375,4.4613494873046875
P01_IMG002_10100,P01,IMG002,2146.473,"(0.3902643620967865, 0.2961641550064087)","(0.3850879371166229, 0.25852465629577637)",1,1,4.342529296875,4.4602508544921875
P01_IMG002_10100,P01,IMG002,2162.938,"(0.38251441717147827, 0.311350554227829)","(0.378408819437027, 0.2839597165584564)",1,1,4.3327789306640625,4.479095458984375
P01_IMG002_10100,P01,IMG002,2179.758,"(0.38392624258995056, 0.31792572140693665)","(0.37866654992103577, 0.286628395318985)",1,1,4.334320068359375,4.4660797119140625
P01_IMG002_10100,P01,IMG002,2196.388,"(0.3816506266593933, 0.31327390670776367)","(0.3794751465320587, 0.28191742300987244)",1,1,4.345703125,4.4821624755859375
P01_IMG002_10100,P01,IMG002,2212.858,"(0.3843803107738495, 0.3150748312473297)","(0.37933745980262756, 0.28346505761146545)",1,1,4.3426055908203125,4.474212646484375
P01_IMG002_10100,P01,IMG002,2229.627,"(0.385633647441864, 0.3128288686275482)","(0.379989355802536, 0.2850951552391052)",1,1,4.3539581298828125,4.4611358642578125
P01_IMG002_10100,P01,IMG002,2246.304,"(0.38640454411506653, 0.3140890896320343)","(0.3793881833553314, 0.2830008566379547)",1,1,4.3536224365234375,4.460845947265625
P01_IMG002_10100,P01,IMG002,2262.774,"(0.38614848256111145, 0.3206004798412323)","(0.37960806488990784, 0.2832903265953064)",1,1,4.3653564453125,4.448150634765625
