trial_id,participant_id,image_id,duration_s,valid_pct,n_fix,mean_fix_dur,first_fix_latency,mean_sacc_amp,pupil_mean_0p5_2s
P30_IMG083_00100,P30,IMG083,5.2166666666716335,1.0,15,286.6666666666667,0.0,0.23747352270677752,0.29610124525133075
P30_IMG084_00101,P30,IMG084,6.216666666664183,1.0,21,249.20634920682227,0.0,0.17820428610391853,0.2104068029494513
P30_IMG085_00100,P30,IMG085,5.716666666664183,1.0,20,226.66666666530074,0.0,0.20660222371181478,-0.05164404229803392
P30_IMG086_00100,P30,IMG086,5.7,1.0,14,344.0476190490382,0.0,0.2538797356406733,0.024057411285768136
P30_IMG087_00101,P30,IMG087,7.3,1.0,19,319.2982456131201,0.0,0.22661140618248066,-0.5630904253791363
P30_IMG088_00111,P30,IMG088,9.266666666664182,1.0,44,158.33333333310756,0.0,0.22602618566137953,-0.2517144339425222
P30_IMG089_00110,P30,IMG089,5.15,1.0,20,208.33333333283662,0.0,0.245467179242265,0.1411606505676941
P30_IMG090_00110,P30,IMG090,5.4,1.0,16,218.75000000093132,0.0,0.40879827001144337,0.24558761093642692
P30_IMG091_00110,P30,IMG091,6.4,1.0,21,249.9999999996452,0.0,0.24237170199146302,0.20996437491951409
P30_IMG092_00111,P30,IMG092,9.866666666664184,1.0,37,219.36936936910087,0.0,0.13599302580224623,-0.31235621525691104
P30_IMG093_00110,P30,IMG093,6.616666666671634,1.0,23,218.84057970798534,0.0,0.2298086595275808,0.17064130175244677
P30_IMG094_00110,P30,IMG094,7.083333333328366,1.0,22,277.27272727272725,0.0,0.21109989236255414,0.6664938455099588
P30_IMG095_00110,P30,IMG095,5.933333333328366,1.0,20,219.16666666604578,0.0,0.25024463619825055,-0.27837647587419984
P30_IMG096_00110,P30,IMG096,7.716666666664183,1.0,20,340.83333333358166,0.0,0.18829596688145828,-1.084432832487337
P30_IMG097_00110,P30,IMG097,5.116666666671634,1.0,18,226.85185185198984,0.0,0.14261804906616604,0.14283375257856396
P30_IMG098_00110,P30,IMG098,6.5,1.0,19,266.66666666653595,0.0,0.2723133837259176,-0.24373926435198096
P30_IMG099_00111,P30,IMG099,5.05,1.0,16,250.00000000139698,0.0,0.2832951947751898,-0.8579752157022665
P30_IMG100_00111,P30,IMG100,6.633333333328366,1.0,28,188.6904761902988,0.0,0.16290360317383643,-0.5518095833914619
P30_IMG101_00110,P30,IMG101,6.166666666664183,1.0,23,219.56521739033252,0.0,0.1745910979934813,-0.5609884576483087
P30_IMG102_00111,P30,IMG102,4.8,1.0,13,273.0769230746306,50.0,0.1854036152110726,-1.8348888355297046
P30_IMG103_00110,P30,IMG103,6.8,1.0,27,192.59259259286853,0.0,0.22225857320184092,0.4079163100693254
P30_IMG104_00110,P30,IMG104,5.75,1.0,18,258.3333333341612,0.0,0.24988104033190198,-0.6766763126148897
P30_IMG105_10110,P30,IMG105,7.566666666664183,1.0,26,232.05128205166415,0.0,0.2397705586061006,-0.39856175013950895
P30_IMG106_10011,P30,IMG106,5.916666666671634,1.0,25,150.66666666656732,0.0,0.2537764727172302,-0.454908936888307
P30_IMG107_10111,P30,IMG107,9.116666666664184,1.0,28,236.90476190458452,0.0,0.22779258947178907,0.11464406107808209
P30_IMG108_10001,P30,IMG108,7.716666666664183,1.0,34,168.62745098068433,0.0,0.2155324916418479,-0.324751382345682
P30_IMG109_10011,P30,IMG109,8.25,1.0,30,169.44444444452722,16.66666667163372,0.20579064825555363,-1.1284372720373683
P30_IMG110_10001,P30,IMG110,6.433333333328366,1.0,28,175.59523809541548,0.0,0.1912012447444644,-0.7367203606499566
P30_IMG111_10001,P30,IMG111,6.983333333328367,1.0,18,287.0370370377269,0.0,0.25128465409242845,-0.8799725094357053
P30_IMG112_10001,P30,IMG112,7.983333333328367,1.0,31,194.08602150385417,0.0,0.17028220653060988,-1.3448959182906937
P30_IMG113_10101,P30,IMG113,7.983333333335817,1.0,36,148.61111111069718,0.0,0.24102458573432817,-0.5400233006739354
P30_IMG114_10001,P30,IMG114,5.233333333335817,1.0,20,183.33333333320917,0.0,0.32038361157750456,0.7175867774269797
P30_IMG115_10001,P30,IMG115,7.85,1.0,33,185.35353535413742,0.0,0.19844425575045566,0.035580771309988886
P30_IMG116_10111,P30,IMG116,5.983333333335817,1.0,26,173.07692307663652,116.66666667163372,0.20474734905980518,-0.8706515958939476
P30_IMG117_10111,P30,IMG117,6.583333333335817,1.0,25,190.66666666775942,0.0,0.26816663553955283,-0.5899732680547805
P30_IMG118_10001,P30,IMG118,11.516666666671634,1.0,49,173.46938775449382,0.0,0.2058155619351513,-0.20348182091346145
P30_IMG119_10001,P30,IMG119,7.116666666664183,1.0,26,196.79487179506285,0.0,0.23817076739100698,-0.7815193763146033
P30_IMG120_10001,P30,IMG120,8.983333333328366,1.0,35,218.57142857142858,0.0,0.1550788279190278,-0.02357298463255482
P30_IMG121_10101,P30,IMG121,6.2833333333283665,1.0,30,158.88888888806105,100.0,0.20694546076141848,-0.916122073218936
P30_IMG122_10111,P30,IMG122,7.85,1.0,32,185.93750000023283,0.0,0.2855275759501812,0.38686781663161074
P30_IMG123_10111,P30,IMG123,5.683333333335817,1.0,15,321.11111111144226,0.0,0.21087570989355564,-0.27860083946814945
P30_IMG124_10111,P30,IMG124,9.083333333335817,1.0,38,171.0526315787513,0.0,0.23651257220389163,-0.7344389085645799
P30_IMG125_10001,P30,IMG125,6.133333333335817,1.0,26,173.71794871813975,0.0,0.21343141445863925,-0.45321890024038464
P30_IMG126_00011,P30,IMG126,9.433333333335817,1.0,27,300.0000000005519,0.0,0.1510632419197821,-0.9759866064721412
P30_IMG127_00011,P30,IMG127,7.466666666664183,1.0,27,209.8765432100605,0.0,0.18700095808863682,-0.9557371251723346
P30_IMG128_01001,P30,IMG128,8.833333333328365,1.0,25,245.33333333224058,0.0,0.13170335767787636,0.3456088055621138
P30_IMG129_01001,P30,IMG129,5.116666666664183,1.0,20,206.6666666664183,0.0,0.1496134602303012,-0.522247314453125
P30_IMG130_01001,P30,IMG130,7.65,1.0,35,174.28571428528855,0.0,0.14929592788103238,-0.6970846155187586
P30_IMG131_00111,P30,IMG131,6.1,1.0,27,166.6666666669426,0.0,0.22762471191708977,0.15242733798184238
P30_IMG132_00101,P30,IMG132,6.916666666664183,1.0,33,157.57575757575756,0.0,0.22436677524786008,-0.05458514610033357
P30_IMG133_00101,P30,IMG133,5.85,1.0,24,150.0,0.0,0.25308606564540453,0.21966707706451416
P30_IMG134_00111,P30,IMG134,10.25,1.0,41,210.56910569093577,0.0,0.1378996231030852,-0.38728541419619605
P30_IMG135_10111,P30,IMG135,5.566666666671634,1.0,20,228.3333333335817,0.0,0.19141951993882994,-0.4420946009018842
P30_IMG136_00111,P30,IMG136,7.483333333335817,1.0,36,147.68518518553012,50.0,0.21059770136308295,-1.0507936582460515
P30_IMG137_00111,P30,IMG137,6.433333333335817,1.0,22,243.93939394029704,0.0,0.23991197639285075,0.5125501024854053
P30_IMG138_00111,P30,IMG138,7.433333333335817,1.0,35,174.76190476247243,0.0,0.10201451587963103,-0.475172357244806
P30_IMG139_00111,P30,IMG139,8.983333333335818,1.0,28,270.23809523800657,0.0,0.1346131217855047,-0.010271177187070693
P30_IMG140_00111,P30,IMG140,7.8,1.0,33,187.37373737426418,16.66666666418314,0.16829625228591436,0.26543196712631784
P30_IMG141_10011,P30,IMG141,12.55,1.0,52,180.76923076923077,0.0,0.18107319908961278,0.4111942811445756
P30_IMG142_00001,P30,IMG142,6.0,1.0,24,184.7222222223257,0.0,0.23157219793288625,-0.8084654864142923
P30_IMG143_00001,P30,IMG143,6.583333333335817,1.0,33,145.95959595929492,0.0,0.25613647321519073,-0.740460833381204
P30_IMG144_00001,P30,IMG144,9.483333333328366,1.0,44,169.6969696975906,0.0,0.1509913422328135,-0.8568015325637091
P30_IMG145_00011,P30,IMG145,10.083333333328365,1.0,45,170.37037037048074,83.33333332836628,0.15676667053863114,-0.8256622496105376
P30_IMG146_10001,P30,IMG146,15.033333333328367,1.0,70,164.04761904744166,0.0,0.19184779102412042,0.12352769453446948
P30_IMG147_10001,P30,IMG147,5.5,1.0,22,178.0303030315448,33.33333332836628,0.14931371493347068,-0.35652537922282795
P30_IMG148_10001,P30,IMG148,10.816666666664183,1.0,39,226.49572649559914,0.0,0.19290348828879264,-0.16230904183736658
P30_IMG149_10001,P30,IMG149,7.916666666664183,1.0,41,141.05691056952972,0.0,0.2651269783408037,-0.16827392578125
P30_IMG150_10011,P30,IMG150,15.05,1.0,70,163.57142857132214,0.0,0.17657753258405004,-0.6441631945934925
P30_IMG151_10011,P30,IMG151,15.05,1.0,61,193.98907103878065,33.33333333581686,0.17186413427849898,-0.25984014466751454
P30_IMG152_10011,P30,IMG152,15.033333333335817,1.0,70,169.04761904776097,0.0,0.1864641197764099,-0.570124028803229
P31_IMG001_10100,P31,IMG001,6.433333333335817,1.0,17,318.62745097936954,0.0,0.32665990941629536,-0.32747147109482316
P31_IMG002_10100,P31,IMG002,9.65,1.0,27,314.8148148159186,0.0,0.1974099059490545,-0.24322476229824863
P31_IMG003_10000,P31,IMG003,9.0,1.0,24,326.3888888899237,0.0,0.19201534931377442,0.2514412010109032
P31_IMG004_10100,P31,IMG004,5.35,1.0,13,314.10256410218204,0.0,0.24006623398144866,0.19204301100510818
P31_IMG005_10100,P31,IMG005,9.1,1.0,21,373.8095238102334,0.0,0.28087617495758976,0.2689056396484375
P31_IMG006_10000,P31,IMG006,6.316666666664183,1.0,22,228.03030302985147,0.0,0.21718777293201358,-0.3601680378337483
P31_IMG007_10000,P31,IMG007,8.25,1.0,28,229.76190476172738,0.0,0.27324576078503315,-0.34755991841410544
P31_IMG008_10100,P31,IMG008,9.216666666664183,1.0,19,414.03508771955967,0.0,0.2547906577860186,0.48269356621636206
P31_IMG009_10100,P31,IMG009,6.9,1.0,22,263.636363637041,0.0,0.2722164447925544,-0.16685024722591857
P31_IMG010_10000,P31,IMG010,10.45,1.0,33,273.23232323224795,0.0,0.14211404918287596,0.12231881277901792
P31_IMG011_01001,P31,IMG011,10.4,1.0,37,222.97297297297297,0.0,0.20631598989887545,-0.7286693866436308
P31_IMG012_01001,P31,IMG012,15.05,1.0,57,209.3567251461117,0.0,0.19302532900246647,-0.061258840036917055
P31_IMG013_01001,P31,IMG013,12.216666666664183,1.0,43,223.25581395314182,0.0,0.1779261979219567,-0.630280044052627
P31_IMG014_01000,P31,IMG014,6.55,1.0,25,215.33333333313465,0.0,0.16328369941717857,-0.3708780309656164
P31_IMG015_01001,P31,IMG015,6.516666666664183,1.0,21,264.2857142853595,0.0,0.11890747944513022,-0.5306713397686298
P31_IMG016_01001,P31,IMG016,7.25,1.0,31,191.9354838714484,0.0,0.13167335964603188,0.24437545944046193
P31_IMG017_01001,P31,IMG017,8.933333333328367,1.0,34,195.58823529346023,0.0,0.24491161965863809,0.25025593957235653
P31_IMG018_01000,P31,IMG018,6.666666666664183,1.0,20,280.83333333358166,0.0,0.1382250953816611,-0.5070791134889099
P31_IMG019_01000,P31,IMG019,8.216666666671633,1.0,24,286.8055555553486,0.0,0.1700522961536293,-0.05515029404189556
P31_IMG020_01000,P31,IMG020,9.2,1.0,31,247.31182795738982,0.0,0.15858778624843048,-0.7320015037452782
P31_IMG021_01000,P31,IMG021,5.983333333335817,1.0,19,274.5614035082491,0.0,0.15828904296407453,-0.1062721000922905
P31_IMG022_01000,P31,IMG022,8.6,1.0,29,248.27586206922243,0.0,0.17243816592907765,-0.8035713447319283
P31_IMG023_01000,P31,IMG023,6.216666666664183,1.0,19,268.42105263197107,0.0,0.17886636082246013,-0.3488974099630837
P31_IMG024_01000,P31,IMG024,5.766666666671633,1.0,22,211.36363636262038,0.0,0.20007454674262162,-0.02670874962439901
P31_IMG025_01000,P31,IMG025,6.9,1.0,22,249.99999999966133,0.0,0.22502326515680307,-0.17386831888338408
P31_IMG026_01000,P31,IMG026,9.666666666671635,1.0,31,237.09677419354838,33.33333333581686,0.14441087004281028,-0.4740869969497492
P31_IMG027_01000,P31,IMG027,6.216666666664183,1.0,13,419.23076923019613,0.0,0.12668608955885044,0.08471555488054149
P31_IMG028_01000,P31,IMG028,8.516666666664182,1.0,24,311.11111111038673,0.0,0.17394936265191593,-0.910133781013908
P31_IMG029_01000,P31,IMG029,5.916666666671634,1.0,16,317.7083333339542,83.33333333581686,0.17040806032702074,-0.254330813229739
P31_IMG030_01000,P31,IMG030,8.266666666664182,1.0,28,245.83333333315593,0.0,0.15905176463507645,0.12452932504507218
P31_IMG031_01000,P31,IMG031,7.0333333333283665,1.0,23,259.4202898565842,0.0,0.16089205745782167,-0.3268005035735749
P31_IMG032_01000,P31,IMG032,6.45,1.0,22,239.3939393938265,0.0,0.15548380513754484,-0.2813661177079756
P31_IMG033_00101,P31,IMG033,9.25,1.0,38,184.64912280714825,0.0,0.2024209786997389,-0.13760409512362634
P31_IMG034_00100,P31,IMG034,8.0,1.0,26,265.38461538461536,0.0,0.16486481292314142,0.2420667711195055
P31_IMG035_00100,P31,IMG035,6.35,1.0,18,280.55555555472773,0.0,0.23027148528079402,0.013913121716729556
P31_IMG036_00100,P31,IMG036,8.466666666664183,1.0,21,348.41269841258014,16.66666666418314,0.22855029786317535,-0.5049252352871738
P31_IMG037_00100,P31,IMG037,6.366666666664183,1.0,21,257.14285714285717,0.0,0.19727043096901303,-0.5343985924353967
P31_IMG038_00100,P31,IMG038,7.033333333335817,1.0,25,223.33333333343268,0.0,0.16513466990550799,-0.26246410462914443
P31_IMG039_00100,P31,IMG039,7.583333333335817,1.0,23,260.144927535368,0.0,0.2068610225277511,-0.8382509019639757
P31_IMG040_00100,P31,IMG040,8.65,1.0,26,280.7692307689442,0.0,0.17785148573518156,0.0005999554644574567
P31_IMG041_00100,P31,IMG041,11.283333333328367,1.0,30,319.44444444477557,66.66666666418314,0.20139861077077031,0.3798002305921619
P31_IMG042_00100,P31,IMG042,9.016666666664182,1.0,20,342.5,0.0,0.19710830874352347,0.15943296663053746
P31_IMG043_00100,P31,IMG043,8.3,1.0,19,352.6315789469763,0.0,0.2433164776943792,0.20032951159354973
P31_IMG044_00100,P31,IMG044,9.133333333328366,1.0,32,238.02083333325572,0.0,0.18242089376960638,-0.3195098206237122
P31_IMG045_00100,P31,IMG045,6.6,1.0,20,273.33333333320917,50.0,0.21716240590101973,0.14064956497360062
P31_IMG046_00100,P31,IMG046,5.55,1.0,18,262.9629629635149,0.0,0.17524737833732462,-0.15475530938787774
P31_IMG047_00100,P31,IMG047,6.916666666671634,1.0,17,348.0392156865667,0.0,0.20704977233379304,0.6341788323370965
P31_IMG048_00100,P31,IMG048,11.833333333335817,1.0,33,301.0101010106278,0.0,0.20832448305871487,-0.520216554075807
P31_IMG049_00100,P31,IMG049,9.383333333335816,1.0,33,237.87878787923944,0.0,0.19095973738124394,-0.40738351004464285
P31_IMG050_00100,P31,IMG050,12.55,1.0,42,242.4603174601992,0.0,0.20928442873235908,-0.11540700053120703
P31_IMG051_00100,P31,IMG051,6.65,1.0,16,360.4166666655801,0.0,0.19622432170442158,-0.21126531244634272
P31_IMG052_00100,P31,IMG052,7.666666666664183,1.0,22,301.5151515145871,0.0,0.2096196703628086,-0.42517408433851306
P31_IMG053_00100,P31,IMG053,7.483333333335817,1.0,15,420.0000000009934,0.0,0.13025677340630568,0.2959643893771701
P31_IMG054_00100,P31,IMG054,9.7,1.0,25,334.66666666686535,0.0,0.18592098102274646,-0.0009006877521892072
P31_IMG055_00100,P31,IMG055,12.55,1.0,38,274.5614035086412,0.0,0.23842020977831924,-0.11218999506353018
P31_IMG056_00100,P31,IMG056,10.766666666664182,1.0,36,229.62962962893977,0.0,0.20074757760505046,0.3369625217311985
P31_IMG057_00100,P31,IMG057,6.466666666664183,1.0,18,236.11111111069718,0.0,0.24082762433937036,0.13421422784978698
P31_IMG058_00100,P31,IMG058,10.533333333335817,1.0,31,290.3225806444403,0.0,0.23931581479263495,0.025969452910370908
P31_IMG059_00100,P31,IMG059,6.0,1.0,17,313.72549019753933,0.0,0.15377306873998564,-0.04840507088126717
P31_IMG060_00100,P31,IMG060,6.133333333328366,1.0,14,391.6666666657797,0.0,0.18489307306946812,-0.08918234018179079
P31_IMG061_00100,P31,IMG061,10.716666666664183,1.0,25,381.9999999991059,0.0,0.15707557621507426,0.036964751861907647
P31_IMG062_00100,P31,IMG062,9.366666666671634,1.0,22,367.4242424243553,0.0,0.2362275407020109,0.10630471365792414
P31_IMG063_00100,P31,IMG063,10.166666666664183,1.0,20,341.66666666641834,0.0,0.19872505956375935,-0.4070058969350961
P31_IMG064_00100,P31,IMG064,8.483333333328366,1.0,20,361.66666666679083,0.0,0.26277369611693474,0.12175272847269926
P31_IMG065_00100,P31,IMG065,7.5333333333283665,1.0,20,322.49999999962745,0.0,0.258413321576963,0.11836301363431494
P31_IMG066_00100,P31,IMG066,8.6,1.0,23,313.04347826151746,66.66666666418314,0.19215578666910857,-0.15254705602472476
P31_IMG067_00100,P31,IMG067,6.416666666664183,1.0,18,316.66666666625275,0.0,0.1283555494783959,0.17324678190461887
P31_IMG068_00100,P31,IMG068,9.75,1.0,29,274.7126436783322,0.0,0.24991860908877955,0.3228528368604053
P31_IMG069_00100,P31,IMG069,8.166666666664183,1.0,27,250.61728395080124,0.0,0.23455416815821314,0.28723588880601825
P31_IMG070_00100,P31,IMG070,7.0,1.0,14,452.38095238112976,0.0,0.21791563951391418,0.11612751719715833
P31_IMG071_00100,P31,IMG071,9.166666666664183,1.0,24,325.0000000003104,0.0,0.21474273269864647,0.20602794269939045
P31_IMG072_00100,P31,IMG072,8.033333333328367,1.0,18,370.3703703689906,0.0,0.24796953218577938,0.2666635513305664
P31_IMG073_00100,P31,IMG073,5.766666666664183,1.0,13,398.71794871699353,0.0,0.17057519456133372,0.3000826992831388
P31_IMG074_00101,P31,IMG074,6.416666666671634,1.0,16,368.75000000046566,0.0,0.14109182372754478,0.0584165971357744
P31_IMG075_00100,P31,IMG075,6.85,1.0,15,387.77777777860564,0.0,0.2721292184205602,0.08638000488281257
P31_IMG076_00101,P31,IMG076,6.916666666671634,1.0,19,288.59649122859304,0.0,0.19477037517379828,-0.5781843583662432
P31_IMG077_00100,P31,IMG077,8.016666666664182,1.0,18,381.4814814809296,0.0,0.2287351290026296,0.11471616304837744
P31_IMG078_00100,P31,IMG078,8.4,1.0,25,287.3333333337307,0.0,0.23820102412955932,0.3302878914298592
P31_IMG079_00100,P31,IMG079,13.066666666664183,1.0,29,385.6321839078747,0.0,0.21328768114991095,-0.3258439787141569
P31_IMG080_00100,P31,IMG080,9.583333333328365,1.0,19,421.9298245620571,0.0,0.29607470232340316,0.20262917319496912
P31_IMG081_00100,P31,IMG081,7.616666666664183,1.0,14,505.9523809536227,0.0,0.12369128560071298,-0.29864979838276956
P31_IMG082_00101,P31,IMG082,8.5,1.0,27,262.34567901133386,0.0,0.1864980588798524,0.35691146850585936
P31_IMG083_00100,P31,IMG083,6.966666666664183,1.0,20,294.9999999988824,0.0,0.20862764017931484,0.3699690431028932
P31_IMG084_00101,P31,IMG084,9.633333333335816,1.0,15,596.6666666661699,0.0,0.15964091739726344,0.14806818700098734
P31_IMG085_00100,P31,IMG085,6.433333333335817,1.0,17,324.50980392142253,0.0,0.18811634211475334,0.3859318324497768
P31_IMG086_00100,P31,IMG086,6.733333333335817,1.0,19,299.12280701845884,0.0,0.20266921194690382,-0.13094881356480606
P31_IMG087_00101,P31,IMG087,7.166666666671634,1.0,19,301.7543859654351,0.0,0.24787712250452476,-0.7235695975167411
P31_IMG088_00111,P31,IMG088,12.633333333335816,1.0,44,234.46969696913254,0.0,0.24069096923295893,0.45613944923484717
P31_IMG089_00110,P31,IMG089,5.3,1.0,18,239.8148148155047,0.0,0.22978609129486327,0.014732780037345516
P31_IMG090_00110,P31,IMG090,5.8,1.0,15,328.88888888905444,0.0,0.335003479808075,0.05514417375837057
P31_IMG091_00110,P31,IMG091,5.2,1.0,15,291.1111111094554,0.0,0.18660008559342384,0.4165043254475017
P31_IMG092_00111,P31,IMG092,12.683333333328367,1.0,36,292.5925925916268,50.0,0.16225374088545955,-0.6451268458104396
P31_IMG093_00110,P31,IMG093,7.9,1.0,24,277.77777777736384,0.0,0.18768726686995663,0.12517002650669645
P31_IMG094_00110,P31,IMG094,9.833333333335817,1.0,24,366.66666666821885,0.0,0.2143805926077314,0.13189797873025413
P31_IMG095_00110,P31,IMG095,6.783333333335817,1.0,20,282.50000000074505,0.0,0.2563801467886303,-0.16172606080442992
P31_IMG096_00110,P31,IMG096,8.8,1.0,24,315.9722222223257,16.66666666418314,0.22289886857826346,-0.22685778272020948
P31_IMG097_00110,P31,IMG097,9.4,1.0,25,317.3333333325386,0.0,0.2365611787193651,0.5371932145003435
P31_IMG098_00110,P31,IMG098,6.45,1.0,17,323.5294117651442,0.0,0.2724985963141078,0.4415712461366758
P31_IMG099_00111,P31,IMG099,7.416666666664183,1.0,21,311.11111111087456,0.0,0.20917539530183005,-0.1562635819990556
P31_IMG100_00111,P31,IMG100,9.916666666664183,1.0,34,240.19607843195692,33.33333332836628,0.2133864524253269,0.24510201255043793
P31_IMG101_00110,P31,IMG101,7.266666666671633,1.0,18,347.22222222263616,0.0,0.22411363634456466,-0.7515645289159083
P31_IMG102_00111,P31,IMG102,6.333333333335817,1.0,18,312.96296296392876,0.0,0.13026607219413391,-0.012693384191492083
P31_IMG103_00110,P31,IMG103,7.25,1.0,17,381.3725490201922,0.0,0.18673261123656393,-0.0028294992970895804
P31_IMG104_00110,P31,IMG104,7.1,1.0,14,445.23809523827265,33.33333333581686,0.18257431567230023,0.07108197893415186
P31_IMG105_10110,P31,IMG105,13.333333333328365,1.0,40,274.16666666623206,0.0,0.2301632918949109,-0.16576737623948312
P31_IMG106_10011,P31,IMG106,12.033333333328367,1.0,53,171.06918238989024,0.0,0.22087362661133117,-0.5590443034748455
P31_IMG107_10111,P31,IMG107,10.083333333328365,1.0,32,244.27083333348855,0.0,0.2948929603799548,-0.4550443376813616
P31_IMG108_10001,P31,IMG108,15.05,1.0,62,179.03225806367493,0.0,0.23003637009703726,-0.44224036918891657
P31_IMG109_10011,P31,IMG109,7.4,1.0,27,217.28395061664008,0.0,0.25253088136184243,-0.06317214127425305
P31_IMG110_10001,P31,IMG110,8.966666666671633,1.0,35,199.04761904712234,0.0,0.17735449473144865,-0.24705768766857328
P31_IMG111_10001,P31,IMG111,6.433333333335817,1.0,21,225.3968253958793,16.66666666418314,0.31248828497619935,-0.6933156967163085
P31_IMG112_10001,P31,IMG112,8.866666666664184,1.0,25,281.99999999940394,0.0,0.21687356624934515,-0.08637128557477675
P31_IMG113_10101,P31,IMG113,9.45,1.0,35,211.42857142899717,0.0,0.20595469322921917,-0.29004677666558154
P31_IMG114_10001,P31,IMG114,6.383333333335817,1.0,24,185.41666666635624,0.0,0.1858206691657241,0.05091539320054947
P31_IMG115_10001,P31,IMG115,7.3,1.0,23,251.44927536372256,0.0,0.22054892345219718,0.10284289684924454
P31_IMG116_10111,P31,IMG116,7.666666666671634,1.0,29,199.4252873566644,0.0,0.2486801463585871,-0.3026230706108941
P31_IMG117_10111,P31,IMG117,10.033333333335817,1.0,37,217.56756756776895,0.0,0.2510519215460731,-0.4185298039362981
P31_IMG118_10001,P31,IMG118,9.4,1.0,42,167.85714285732024,0.0,0.23821874330199763,-0.2956890064281421
P31_IMG119_10001,P31,IMG119,8.933333333335817,1.0,35,195.7142857136471,66.66666667163372,0.22043650813637616,-0.2502481649210165
P31_IMG120_10001,P31,IMG120,10.566666666671633,1.0,39,226.92307692365006,0.0,0.17186355606236942,-0.6497408688723385
P31_IMG121_10101,P31,IMG121,7.95,1.0,29,218.96551724060856,0.0,0.25221418864469636,-0.07035081465165689
P31_IMG122_10111,P31,IMG122,8.85,1.0,30,228.8888888883094,0.0,0.3220481802127875,0.4782117906507555
P31_IMG123_10111,P31,IMG123,6.35,1.0,23,226.81159420181876,0.0,0.1610882287250279,-0.07405903575184569
P31_IMG124_10111,P31,IMG124,8.65,1.0,37,166.66666666720366,0.0,0.2467417235775754,-0.22378204681061126
P31_IMG125_10001,P31,IMG125,10.916666666671635,1.0,41,200.81300813068705,0.0,0.19428292687032983,-0.8096973293430203
P31_IMG126_00011,P31,IMG126,12.716666666664183,1.0,50,200.99999999955295,0.0,0.173302361577761,-0.8248472108945751
P31_IMG127_00011,P31,IMG127,9.75,1.0,35,178.0952380940318,333.33333333581686,0.2255406984348893,-1.6483438512781163
P31_IMG128_01001,P31,IMG128,12.216666666671633,1.0,46,221.37681159393296,0.0,0.14919731847875153,0.29511537656679265
P31_IMG129_01001,P31,IMG129,7.25,1.0,28,210.71428571428572,66.66666666418314,0.1269529248750082,-0.5391309968717806
P31_IMG130_01001,P31,IMG130,14.083333333335817,1.0,54,191.35802469126605,0.0,0.14524538485514885,-0.04153084460599914
P31_IMG131_00111,P31,IMG131,6.516666666671633,1.0,26,192.9487179494821,50.0,0.21853090134794675,-0.3627477992664684
P31_IMG132_00101,P31,IMG132,15.05,1.0,48,258.33333333426464,0.0,0.18683604337808896,-0.7054478571965144
P31_IMG133_00101,P31,IMG133,7.116666666671634,1.0,28,205.35714285740895,0.0,0.1928748418385952,-0.0643421215015453
P31_IMG134_00111,P31,IMG134,11.033333333335817,1.0,44,193.1818181814795,0.0,0.16287621206560787,-0.39775661892361114
P31_IMG135_10111,P31,IMG135,6.283333333335817,1.0,14,375.0000000010644,0.0,0.22501343966360599,-0.2497735495095723
P31_IMG136_00111,P31,IMG136,8.483333333335818,1.0,31,210.2150537643221,0.0,0.22972415440110075,-0.30694437550974407
P31_IMG137_00111,P31,IMG137,7.966666666664183,1.0,22,305.3030303029174,0.0,0.2564660463017323,0.12624845399961374
P31_IMG138_00111,P31,IMG138,10.75,1.0,40,228.74999999962748,0.0,0.14735260148866908,-0.8318871298989097
P31_IMG139_00111,P31,IMG139,13.716666666664183,1.0,35,340.9523809537292,0.0,0.19150963780585548,0.09194527091560786
P31_IMG140_00111,P31,IMG140,11.233333333328366,1.0,44,168.56060606054962,0.0,0.21400831955189004,0.08574701665521983
P31_IMG141_10011,P31,IMG141,15.033333333328367,1.0,59,193.5028248585887,16.66666666418314,0.22418322265282323,-0.023104700548895424
P31_IMG142_00001,P31,IMG142,8.583333333328365,1.0,31,212.3655913974489,0.0,0.19277527615221984,-0.6602117517492272
P31_IMG143_00001,P31,IMG143,11.983333333328366,1.0,47,191.1347517731025,0.0,0.22772568749366193,-0.3973032633463542
P31_IMG144_00001,P31,IMG144,14.216666666664183,1.0,69,156.2801932359951,0.0,0.18010193471208483,-0.7056686904404189
P31_IMG145_00011,P31,IMG145,15.05,1.0,62,187.90322580621128,0.0,0.15467936477111585,-0.9080769009060337
P31_IMG146_10001,P31,IMG146,15.05,1.0,66,162.6262626267518,0.0,0.23812859109464948,0.11900627750089803
P31_IMG147_10001,P31,IMG147,9.083333333335817,1.0,40,166.24999999962748,0.0,0.18572569078195555,-1.1191065861628606
P31_IMG148_10001,P31,IMG148,9.65,1.0,43,162.40310077542483,0.0,0.2139716281389012,0.045667627355554644
P31_IMG149_10001,P31,IMG149,12.516666666671634,1.0,57,162.28070175451668,0.0,0.2435008708533075,-0.2289445478837568
P31_IMG150_10011,P31,IMG150,15.05,1.0,72,158.56481481426292,0.0,0.21572812511765274,-0.808963146838513
P31_IMG151_10011,P31,IMG151,13.55,1.0,52,205.44871794847916,0.0,0.21477476441482402,-0.4645109071836365
P31_IMG152_10011,P31,IMG152,13.55,1.0,59,179.66101694927883,0.0,0.2007263037636881,-0.5570167289985405
P32_IMG001_10100,P32,IMG001,13.666666666664183,1.0,37,295.0450450451793,0.0,0.22297739912341552,-0.1638162194228754
